date_,ticker,close,diffs,bin_2,bin_3,bin_5,high,vol,max_pos,min_neu,std_neg,std_neu,std_pos,mean_comp,mean_neg,mean_pos,count
2017-08-28 21:00:00,GOOG,913.91,-0.1725851729674876,-1,0,0,915.4,38620.0,0.333,0.612,0.0902012036663432,0.1291249671552994,0.1040772149255862,0.2387666666666666,0.0455999999999999,0.1127333333333333,15.0
2017-08-28 22:00:00,GOOG,913.7396,-0.0186451619962557,-1,0,0,914.49,108031.0,0.355,0.577,0.1002039952264412,0.1625677204621623,0.1256996463754019,-0.02535,0.0680714285714285,0.0973571428571428,14.0
2017-08-29 16:00:00,GOOG,910.82,-0.3195221045470653,-1,-1,-1,911.3,103725.0,0.332,0.668,0.0704732450002805,0.0848797702232663,0.0951484501558881,0.063095744680851,0.073,0.0591063829787234,47.0
2017-08-29 17:00:00,GOOG,915.59,0.5237039151533729,1,1,1,916.065,88927.0,0.493,0.507,0.0791898141598189,0.1386756647721582,0.1380417569674722,0.27894,0.0228799999999999,0.12788,25.0
2017-08-29 18:00:00,GOOG,918.93,0.3647921012680299,1,1,1,919.75,78604.0,0.332,0.613,0.0918570538931489,0.132557607112583,0.1138221798253712,0.1623236842105263,0.0421052631578947,0.1016052631578947,38.0
2017-08-29 19:00:00,GOOG,919.18,0.0272055542859694,1,0,0,919.67,50091.0,0.332,0.27,0.1868530047340723,0.1969457204580051,0.1014935358292637,0.0216,0.0976857142857142,0.0693428571428571,35.0
2017-08-29 20:00:00,GOOG,918.97,-0.0228464500968139,-1,0,0,919.415,55381.0,0.443,0.557,0.0697720624078197,0.1438632407344976,0.1306202403387284,0.1077681818181818,0.0360454545454545,0.0861363636363636,22.0
2017-08-29 21:00:00,GOOG,922.06,0.3362460145597712,1,1,1,922.55,83960.0,0.332,0.668,0.0517774508040392,0.1180528919345801,0.1218198102792423,0.2517411764705882,0.0231764705882352,0.1077647058823529,17.0
2017-08-29 22:00:00,GOOG,921.31,-0.0813396091360663,-1,0,0,923.33,160534.0,0.492,0.446,0.1526173865149926,0.1892282068976881,0.1566225976519292,0.1257933333333333,0.0869333333333333,0.1172666666666666,15.0
2017-08-30 16:00:00,GOOG,924.16,0.309342132398438,1,1,1,925.0,121782.0,0.332,0.556,0.1080982797977751,0.1338104953927332,0.1081256862228583,0.0559714285714285,0.0431428571428571,0.0611428571428571,28.0
2017-08-30 17:00:00,GOOG,924.0,-0.0173130193905746,-1,0,0,924.7,109443.0,0.417,0.453,0.0725789346462592,0.1480491067575076,0.1364246037729994,0.2770315789473684,0.034578947368421,0.1606842105263158,19.0
2017-08-30 18:00:00,GOOG,923.652,-0.0376623376623364,-1,0,0,923.98,62492.0,0.392,0.49,0.0467117982405051,0.1685777169151255,0.1537901398485107,0.2376260869565217,0.0209130434782608,0.1389565217391304,23.0
2017-08-30 19:00:00,GOOG,925.99,0.253125636062057,1,1,1,926.12,71552.0,0.332,0.553,0.1032889975809456,0.149655325037423,0.1156603305232074,0.1671208333333333,0.06375,0.1374166666666666,48.0
2017-08-30 20:00:00,GOOG,929.29,0.3563753388265533,1,1,1,930.13,100288.0,0.485,0.515,0.0334763598180367,0.1583368039284008,0.1579234588038766,0.3017166666666667,0.0068333333333333,0.1594166666666666,24.0
2017-08-30 21:00:00,GOOG,930.19,0.0968481313691205,1,0,0,930.81,78744.0,0.332,0.668,0.063343688911376,0.1223714458155502,0.110519148627913,0.1347130434782608,0.0231739130434782,0.0728695652173913,23.0
2017-08-30 22:00:00,GOOG,929.57,-0.0666530493770078,-1,0,0,930.819,200860.0,0.316,0.592,0.0929533933395297,0.1429744626487435,0.0972100194362077,0.0542916666666666,0.0268333333333333,0.0458333333333333,12.0
2017-08-31 16:00:00,GOOG,938.7475,0.9872844433447714,1,1,2,938.88,150973.0,0.355,0.612,0.0863451913165525,0.1481666050672109,0.1259349384807835,0.1017888888888888,0.0487777777777777,0.1063611111111111,36.0
2017-08-31 17:00:00,GOOG,939.31,0.0599202660992448,1,0,0,941.98,192564.0,0.332,0.612,0.0583160128347367,0.1395590745674305,0.1289336639744731,0.251035294117647,0.0274117647058823,0.1204705882352941,17.0
2017-08-31 18:00:00,GOOG,940.46,0.1224302945779465,1,0,0,941.0,80671.0,0.332,0.455,0.1175272996109676,0.1410931389053126,0.0951869819800036,0.0546307692307692,0.0428846153846153,0.0521923076923076,26.0
2017-08-31 19:00:00,GOOG,939.77,-0.0733683516577099,-1,0,0,941.25,77070.0,0.332,0.668,0.0295893462544326,0.1090826049646888,0.1012433730583651,0.1557470588235294,0.0071764705882352,0.0842941176470588,17.0
2017-08-31 20:00:00,GOOG,940.46,0.0734222203305101,1,0,0,940.5,49804.0,0.456,0.544,0.0490075393817742,0.1395682116897888,0.1454086224667737,0.2284310344827586,0.016103448275862,0.1218965517241379,29.0
2017-08-31 21:00:00,GOOG,939.97,-0.0521021627714057,-1,0,0,940.43,55627.0,0.332,0.668,0.0704427390664182,0.104669089198379,0.1202894420036515,0.1177037037037037,0.0405555555555555,0.1006296296296296,27.0
2017-08-31 22:00:00,GOOG,939.05,-0.0978754641105639,-1,0,0,940.88,220604.0,0.355,0.645,0.0472877216958948,0.1338631073960974,0.1302295005983166,0.1636458333333333,0.0202916666666666,0.099625,24.0
2017-09-01 16:00:00,GOOG,937.1875,-0.1983387466056085,-1,0,0,942.48,110050.0,0.332,0.612,0.1052074121300375,0.1268732622553888,0.114710703312923,0.0669772727272727,0.0781363636363636,0.1014545454545454,22.0
2017-09-01 17:00:00,GOOG,938.6984,0.1612164054684894,1,0,0,939.46,90768.0,0.407,0.593,0.08140233767964,0.1491388809033427,0.1407044131648256,0.2199041666666666,0.0314166666666666,0.1194166666666666,24.0
2017-09-01 18:00:00,GOOG,941.44,0.2920639898821742,1,1,1,941.44,52509.0,0.474,0.526,0.0565127040079105,0.1599229576419607,0.1567868738432009,0.1639466666666666,0.0214,0.1198666666666666,15.0
2017-09-01 19:00:00,GOOG,939.74,-0.180574439157044,-1,0,0,941.8,47183.0,0.706,0.294,0.0535873561867256,0.1560846658865026,0.1487221990494982,0.3122695652173913,0.0161739130434782,0.1737391304347826,23.0
2017-09-01 20:00:00,GOOG,938.0,-0.1851575967820928,-1,0,0,940.23,57353.0,0.332,0.659,0.070752722296872,0.1236469383344251,0.0926241967849943,0.1505777777777777,0.0422222222222222,0.1072222222222222,18.0
2017-09-01 21:00:00,GOOG,937.65,-0.0373134328358282,-1,0,0,939.33,44750.0,0.332,0.588,0.0588331532466909,0.1261640033100777,0.1148971356416517,0.1675782608695652,0.0216086956521739,0.0844782608695652,23.0
2017-09-01 22:00:00,GOOG,937.02,-0.0671892497200454,-1,0,0,938.84,131836.0,0.355,0.597,0.0434999999999999,0.1407455742347398,0.1288653043556203,0.33674375,0.010875,0.1725,16.0
2017-09-05 16:00:00,GOOG,933.59,-0.3660540863588801,-1,-1,-1,937.0,132837.0,0.332,0.54,0.0762209187723293,0.1598735913695295,0.1309411055495166,0.2230478260869565,0.0509130434782608,0.1308695652173913,23.0
2017-09-05 17:00:00,GOOG,931.745,-0.1976242247667681,-1,0,0,936.23,79046.0,0.355,0.645,0.065269054400731,0.1196020282490657,0.1157522846333905,0.2589451612903226,0.0181290322580645,0.1154838709677419,31.0
2017-09-05 18:00:00,GOOG,931.76,0.0016098825322385,1,0,0,932.1,83021.0,0.482,0.518,0.1038303227902905,0.1599454249456324,0.1346658924798799,0.0984772727272727,0.0574545454545454,0.1040454545454545,22.0
2017-09-05 19:00:00,GOOG,925.2,-0.7040439598179682,-1,-1,-1,931.51,91106.0,0.387,0.613,0.0548296061839378,0.1400482648357932,0.1458779408491003,0.1873071428571428,0.0201428571428571,0.1077142857142857,14.0
2017-09-05 20:00:00,GOOG,926.0,0.086467790747946,1,0,0,926.7316,70964.0,0.333,0.659,0.0876004085546829,0.1400722651836694,0.1156866343551451,0.11528,0.0544,0.10185,20.0
2017-09-05 21:00:00,GOOG,926.5,0.0539956803455643,1,0,0,928.17,58881.0,0.332,0.668,0.0,0.1237151105218298,0.1237151105218298,0.46205,0.0,0.172,8.0
2017-09-05 22:00:00,GOOG,927.97,0.1586616297895249,1,0,0,929.13,174391.0,0.355,0.645,0.0,0.1628614581337602,0.1628614581337602,0.2921090909090909,0.0,0.1406363636363636,11.0
2017-09-06 16:00:00,GOOG,925.11,-0.3081996185221536,-1,-1,-1,930.915,128235.0,0.332,0.484,0.1463700487684232,0.1680011379513281,0.1146806627630164,0.0135294117647058,0.091235294117647,0.0691764705882352,17.0
2017-09-06 17:00:00,GOOG,923.49,-0.1751143107306174,-1,0,0,926.455,154511.0,0.535,0.465,0.0905090901639103,0.1585254756712043,0.1504220919517025,0.1710933333333333,0.0380333333333333,0.1104333333333333,30.0
2017-09-06 18:00:00,GOOG,922.28,-0.1310246997801911,-1,0,0,923.75,95951.0,0.332,0.668,0.0228405265957773,0.1070633070857515,0.1070732105327616,0.1354862068965517,0.0042413793103448,0.0596206896551724,29.0
2017-09-06 19:00:00,GOOG,925.375,0.3355813852626177,1,1,1,925.7,75347.0,0.638,0.362,0.0861861357760051,0.2294673236684886,0.2279086324315999,0.145915,0.0299499999999999,0.13915,20.0
2017-09-06 20:00:00,GOOG,926.43,0.1140078346616224,1,0,0,927.89,149669.0,0.332,0.665,0.0325,0.1510388333067581,0.1434178045664716,0.3247312499999999,0.008125,0.136,16.0
2017-09-06 21:00:00,GOOG,929.19,0.2979178135423144,1,1,1,930.295,100228.0,0.342,0.649,0.0840762324649307,0.1325850052823885,0.1279268796997238,0.2552368421052631,0.031578947368421,0.1427894736842105,19.0
2017-09-06 22:00:00,GOOG,927.81,-0.1485164498111424,-1,0,0,930.5,167221.0,0.355,0.645,0.0,0.1441486666439828,0.1441486666439828,0.3218333333333333,0.0,0.1471333333333333,15.0
2017-09-07 16:00:00,GOOG,926.8525,-0.1032000086224504,-1,0,0,931.73,84587.0,0.334,0.585,0.0757327490281603,0.1487056961181077,0.1239287722028671,0.1648458333333333,0.0358333333333333,0.0910833333333333,24.0
2017-09-07 17:00:00,GOOG,929.78,0.3158539249772829,1,1,1,929.9999,147783.0,0.332,0.583,0.0790401163966754,0.1184831211607796,0.1087695269825147,0.190336,0.03344,0.10932,25.0
2017-09-07 18:00:00,GOOG,930.15,0.0397943599561134,1,0,0,931.3,96125.0,0.512,0.488,0.0448611182154015,0.1681464165282874,0.1586947610159612,0.2903791666666667,0.0212083333333333,0.157875,24.0
2017-09-07 19:00:00,GOOG,929.5862,-0.0606138794818078,-1,0,0,931.44,75714.0,0.333,0.667,0.0329009678309092,0.1158047812848029,0.1166516519160223,0.2432599999999999,0.0104999999999999,0.11115,20.0
2017-09-07 20:00:00,GOOG,932.92,0.3586326905455239,1,1,1,933.31,54247.0,0.393,0.607,0.0764219058405879,0.149288096971714,0.1638080881507068,0.1854923076923077,0.0401538461538461,0.1463846153846154,13.0
2017-09-07 21:00:00,GOOG,934.92,0.2143806542897586,1,0,0,935.01,65434.0,0.316,0.684,0.0,0.1055082311580725,0.1055082311580725,0.19217,0.0,0.07625,20.0
2017-09-07 22:00:00,GOOG,936.02,0.1176571257433867,1,0,0,936.41,208500.0,0.355,0.645,0.0576720614046928,0.1559594574912094,0.1415148654483236,0.1764266666666666,0.0217333333333333,0.1162,15.0
2017-09-08 16:00:00,GOOG,933.17,-0.3044806734898819,-1,-1,-1,936.99,67303.0,0.332,0.583,0.0646225728602392,0.1496761032945336,0.1234825327624757,0.240976923076923,0.0179230769230769,0.1075384615384615,13.0
2017-09-08 17:00:00,GOOG,931.95,-0.1307371647180977,-1,0,0,933.49,58069.0,0.421,0.579,0.0925388807174824,0.1608967059948712,0.1751878357015057,0.2357444444444444,0.0432222222222222,0.1374444444444444,9.0
2017-09-08 18:00:00,GOOG,931.61,-0.0364826439186671,-1,0,0,933.54,35650.0,0.379,0.515,0.0753542621364869,0.1311441442126365,0.1504584561783521,0.3348608695652174,0.0360869565217391,0.1957391304347826,23.0
2017-09-08 19:00:00,GOOG,931.67,0.0064404632839965,1,0,0,932.686,21486.0,0.404,0.596,0.0912030701237628,0.1442370960234607,0.1465045895910494,0.1125,0.0393333333333333,0.1077777777777777,18.0
2017-09-08 20:00:00,GOOG,930.63,-0.1116275075938921,-1,0,0,932.265,28969.0,0.355,0.645,0.1051965884533439,0.1428698319761344,0.153939418098304,0.16652,0.0649,0.1263,10.0
2017-09-08 21:00:00,GOOG,929.3701,-0.1353814082933113,-1,0,0,931.2,46337.0,0.316,0.643,0.085056115930266,0.1416347751218235,0.112291627131365,0.08402,0.0273999999999999,0.0534666666666666,15.0
2017-09-08 22:00:00,GOOG,926.5,-0.3088220720679491,-1,-1,-1,929.7,208638.0,0.512,0.488,0.0,0.1880390916804269,0.1880390916804269,0.4948,0.0,0.3108,5.0
2017-09-11 16:00:00,GOOG,936.3912,1.0675876956287134,1,1,2,938.38,136213.0,0.46,0.508,0.1276646511681864,0.1243624677779146,0.1209675177511599,0.2322421052631579,0.0525263157894736,0.1598421052631579,19.0
2017-09-11 17:00:00,GOOG,932.33,-0.4337076213445812,-1,-1,-1,937.85,94654.0,0.307,0.693,0.072024383565269,0.106922331372995,0.0998360268543601,0.0322032258064516,0.0283870967741935,0.0720322580645161,31.0
2017-09-11 18:00:00,GOOG,931.48,-0.0911694357148218,-1,0,0,933.6999,65203.0,0.259,0.593,0.0689277009408354,0.1116940329169258,0.0901788426179554,0.0919645161290322,0.0178064516129032,0.0770967741935483,31.0
2017-09-11 19:00:00,GOOG,933.86,0.2555073646240302,1,1,1,934.08,55164.0,0.355,0.538,0.0951699327096222,0.142954924171319,0.1291825047761108,0.1610266666666666,0.0448333333333333,0.1245333333333333,30.0
2017-09-11 20:00:00,GOOG,931.03,-0.3030432827190399,-1,-1,-1,934.24,82395.0,0.205,0.385,0.1729767418365089,0.1740451981358637,0.0518280445206107,-0.0623473684210526,0.0667894736842105,0.0164210526315789,19.0
2017-09-11 21:00:00,GOOG,929.91,-0.1202968755034783,-1,0,0,931.38,57435.0,0.262,0.577,0.1271042793752352,0.1497739205360108,0.0998943706190958,0.0445272727272727,0.0674545454545454,0.0628636363636363,22.0
2017-09-11 22:00:00,GOOG,928.76,-0.1236678818380299,-1,0,0,930.87,189927.0,0.448,0.115,0.1089452906493888,0.2028722935437087,0.1503733203330308,0.1037448275862069,0.0428275862068965,0.1212758620689655,29.0
2017-09-12 16:00:00,GOOG,929.0,0.0258409061544506,1,0,0,933.48,84573.0,0.381,0.619,0.0414726861398218,0.1162870558051328,0.1106492614434051,0.2018541666666666,0.0146249999999999,0.1009583333333333,24.0
2017-09-12 17:00:00,GOOG,928.49,-0.0548977395048444,-1,0,0,929.37,94311.0,0.191,0.637,0.0921515712720737,0.1452291293095155,0.0880941367122518,0.0497285714285714,0.0687142857142857,0.0725,14.0
2017-09-12 18:00:00,GOOG,928.33,-0.0172322803691948,-1,0,0,929.85,53862.0,0.36,0.408,0.1544925888190109,0.1620408693303431,0.109828608901931,-0.049764,0.09428,0.05564,25.0
2017-09-12 19:00:00,GOOG,925.5,-0.3048484913769966,-1,-1,-1,928.99,50971.0,0.321,0.679,0.0258681639232842,0.1124252979495612,0.1092402332999548,0.236395238095238,0.0081904761904761,0.1168571428571428,21.0
2017-09-12 20:00:00,GOOG,925.62,0.0129659643435919,1,0,0,926.39,87907.0,0.356,0.508,0.1174179594779998,0.1483986315508126,0.0992497640778841,0.0539703703703703,0.0621481481481481,0.0661481481481481,27.0
2017-09-12 21:00:00,GOOG,925.86,0.025928566798461,1,0,0,926.19,113713.0,0.583,0.417,0.0844246270175878,0.1796562871502276,0.173234591030232,0.2007628571428571,0.0378,0.1372,35.0
2017-09-12 22:00:00,GOOG,932.12,0.6761281403235841,1,1,1,932.12,179583.0,0.407,0.517,0.0684409563212299,0.1554014003736621,0.1511336454528864,0.0885272727272727,0.0385454545454545,0.0859545454545454,22.0
2017-09-13 16:00:00,GOOG,936.02,0.4184010642406477,1,1,1,936.35,110641.0,0.475,0.511,0.1116031014454896,0.1576215342142311,0.1395022468524319,0.1536432432432432,0.0415675675675675,0.0901081081081081,37.0
2017-09-13 17:00:00,GOOG,935.19,-0.0886733189461641,-1,0,0,937.25,136092.0,0.332,0.628,0.0631843716605173,0.1356820859896325,0.1254366917467279,0.2418652173913043,0.0200869565217391,0.1139999999999999,23.0
2017-09-13 18:00:00,GOOG,932.92,-0.2427314235609934,-1,0,0,936.0,62494.0,0.455,0.545,0.0766002114311987,0.1513607780930302,0.1560818950775986,0.1812083333333333,0.030125,0.1164166666666666,24.0
2017-09-13 19:00:00,GOOG,934.63,0.1832954594177538,1,0,0,935.43,28339.0,0.42,0.58,0.0535948715495266,0.1371981327691001,0.1409148679167674,0.1479481481481481,0.0245555555555555,0.093,27.0
2017-09-13 20:00:00,GOOG,933.4876,-0.1222301873468612,-1,0,0,935.335,62932.0,0.332,0.526,0.1434076793620202,0.1434517340431965,0.1136560417810392,0.1704625,0.0801875,0.1023125,16.0
2017-09-13 21:00:00,GOOG,932.06,-0.1529318654045375,-1,0,0,933.69,47905.0,0.332,0.668,0.0362007271620173,0.1239146705932566,0.1289423035588352,0.1463882352941176,0.0156470588235294,0.0776470588235294,17.0
2017-09-13 22:00:00,GOOG,934.82,0.2961182756475056,1,1,1,935.6,135223.0,0.398,0.602,0.0601880599795554,0.1427691340627435,0.1576120683912374,0.2475384615384615,0.0285384615384615,0.1306923076923077,13.0
2017-09-14 16:00:00,GOOG,930.25,-0.4888641663635784,-1,-1,-1,932.77,137335.0,0.332,0.617,0.0900180893501767,0.1516705362519417,0.1083584323324671,0.0622333333333333,0.0388888888888888,0.0666296296296296,27.0
2017-09-14 17:00:00,GOOG,928.19,-0.2214458478903447,-1,0,0,930.105,108879.0,0.384,0.529,0.1054047172178015,0.1524147302592501,0.1351763825960907,0.1256058823529411,0.0558235294117647,0.0961764705882353,17.0
2017-09-14 18:00:00,GOOG,926.605,-0.1707624516532169,-1,0,0,928.7,137602.0,0.387,0.516,0.1080496269568844,0.1490719280436116,0.1114321614226637,0.0578563636363636,0.0526181818181818,0.0678545454545454,55.0
2017-09-14 19:00:00,GOOG,925.755,-0.0917327232207942,-1,0,0,927.35,74522.0,0.379,0.621,0.0495695370801714,0.1257950676641409,0.1147097172819314,0.1407090909090909,0.0224772727272727,0.0962272727272727,44.0
2017-09-14 20:00:00,GOOG,924.77,-0.1063996413737999,-1,0,0,926.64,37500.0,0.316,0.68,0.0907710493450939,0.1085167151657095,0.091754074986781,0.0102521739130434,0.0597391304347826,0.0390869565217391,23.0
2017-09-14 21:00:00,GOOG,927.48,0.2930458384246881,1,1,1,927.96,75512.0,0.403,0.597,0.0803393084808394,0.104626797077358,0.1089684852112333,0.037575,0.074825,0.05965,40.0
2017-09-14 22:00:00,GOOG,925.0,-0.2673912105921494,-1,-1,-1,928.33,192309.0,0.355,0.627,0.0657552847401968,0.1392534116051673,0.1325972599013016,0.1576333333333333,0.0296333333333333,0.1136333333333333,30.0
2017-09-15 16:00:00,GOOG,918.95,-0.654054054054054,-1,-1,-1,924.85,571626.0,0.374,0.626,0.0958577640275932,0.1313979330382434,0.1205338614859155,0.0704228571428571,0.0467714285714285,0.067,35.0
2017-09-15 17:00:00,GOOG,925.04,0.6627128788290859,1,1,1,926.49,126715.0,0.44,0.496,0.1306463239303798,0.1577723949973138,0.1347588224102277,0.1515583333333333,0.065125,0.117875,24.0
2017-09-15 18:00:00,GOOG,921.26,-0.4086309781198616,-1,-1,-1,925.535,77125.0,0.407,0.479,0.0862572996730164,0.1297190162347276,0.1187709827601466,0.121,0.0532647058823529,0.0933823529411764,34.0
2017-09-15 19:00:00,GOOG,919.97,-0.1400256170896341,-1,0,0,922.0199,139685.0,0.4,0.247,0.0809484607493108,0.1652718497316632,0.1386365360450113,0.2146205882352941,0.0287941176470588,0.1311764705882352,34.0
2017-09-15 20:00:00,GOOG,920.86,0.0967422850745025,1,0,0,921.135,57224.0,0.359,0.632,0.0396530188606353,0.1274391918486916,0.1172468092773286,0.3639095238095238,0.0121904761904761,0.1487142857142857,21.0
2017-09-15 21:00:00,GOOG,920.93,0.0076015898182069,1,0,0,922.0,61731.0,0.506,0.494,0.0490814196512871,0.1551980904954931,0.1392572278144854,0.225037037037037,0.0192962962962962,0.113037037037037,27.0
2017-09-15 22:00:00,GOOG,920.42,-0.0553788018633372,-1,0,0,921.14,271863.0,0.355,0.645,0.09682086149575,0.1282007101303346,0.1057641028636155,0.1163090909090909,0.0437727272727272,0.0890454545454545,22.0
2017-09-18 16:00:00,GOOG,921.06,0.0695334738489039,1,0,0,922.08,118805.0,0.394,0.606,0.0710886492986981,0.1256334295507754,0.126381937351308,0.1229862068965517,0.034103448275862,0.0834137931034482,29.0
2017-09-18 17:00:00,GOOG,919.7,-0.1476559616094386,-1,0,0,921.7,111297.0,0.413,0.587,0.0628031972080932,0.1209696211660757,0.1264404598831812,0.2278333333333333,0.025047619047619,0.1140714285714285,42.0
2017-09-18 18:00:00,GOOG,918.1,-0.1739697727519917,-1,0,0,921.16,74115.0,0.44,0.56,0.0750426075051798,0.1368892381796748,0.1243760836981066,0.1131313725490196,0.0276470588235294,0.0875686274509804,51.0
2017-09-18 19:00:00,GOOG,916.9873,-0.121195948153796,-1,0,0,918.78,66834.0,0.413,0.522,0.058180416546852,0.1354919200043804,0.1179601852915197,0.1658978260869565,0.0228043478260869,0.0928043478260869,46.0
2017-09-18 20:00:00,GOOG,917.83,0.091898764573961,1,0,0,918.0,75889.0,0.332,0.606,0.0648552675396891,0.1235523418660939,0.1064024647833935,0.0800661016949152,0.0340338983050847,0.0682881355932203,59.0
2017-09-18 21:00:00,GOOG,913.2,-0.504450715274074,-1,-1,-1,918.12,129767.0,0.393,0.607,0.0351888641140271,0.1359023483088576,0.1380575306652955,0.1939379310344827,0.012551724137931,0.094103448275862,29.0
2017-09-18 22:00:00,GOOG,915.0,0.1971090670170872,1,0,0,915.9,160781.0,0.393,0.607,0.0611425093663394,0.1447332139690349,0.1351856548984491,0.1299354838709677,0.0291612903225806,0.1051935483870967,31.0
2017-09-19 16:00:00,GOOG,914.2,-0.0874316939890706,-1,0,0,918.84,81484.0,0.362,0.638,0.0,0.1379965915830443,0.1379965915830443,0.2320565217391304,0.0,0.1021739130434782,23.0
2017-09-19 17:00:00,GOOG,919.08,0.5338000437540957,1,1,1,919.09,84194.0,0.352,0.648,0.046375142545914,0.1110897142645736,0.1215657087276734,0.3169730769230768,0.0164230769230769,0.1343076923076923,26.0
2017-09-19 18:00:00,GOOG,920.74,0.1806153980066893,1,0,0,921.179,68359.0,0.332,0.668,0.0,0.1242911328868061,0.1242911328868061,0.4579285714285714,0.0,0.1715714285714285,7.0
2017-09-19 19:00:00,GOOG,920.335,-0.0439863587983535,-1,0,0,921.86,38147.0,0.367,0.633,0.0307740313461042,0.120224613419872,0.1163308261429923,0.171225,0.0083214285714285,0.08925,28.0
2017-09-19 20:00:00,GOOG,920.255,-0.0086924869748594,-1,0,0,920.64,19229.0,0.316,0.684,0.0516531702802451,0.101671555821468,0.0980464309986801,0.20263,0.01155,0.07995,20.0
2017-09-19 21:00:00,GOOG,920.57,0.0342296428707422,1,0,0,921.78,37588.0,0.362,0.625,0.0751408933015428,0.1472805433909668,0.134908362060497,0.229526923076923,0.018076923076923,0.1118846153846153,26.0
2017-09-19 22:00:00,GOOG,921.82,0.135785437283431,1,0,0,922.4199,152641.0,0.355,0.645,0.0751618765885185,0.1465120105341853,0.1485841728121014,0.2695538461538461,0.0208461538461538,0.1386153846153846,13.0
2017-09-20 16:00:00,GOOG,927.65,0.6324445119437527,1,1,1,929.84,187777.0,0.483,0.517,0.0728513375023858,0.159474990535767,0.1390544803050509,0.2205291666666666,0.0319583333333333,0.1280208333333333,48.0
2017-09-20 17:00:00,GOOG,927.03,-0.0668355522018049,-1,0,0,933.88,222505.0,0.6,0.4,0.0972592428712389,0.1486188233564996,0.1424654135644096,0.0971641025641025,0.0664615384615384,0.1083589743589743,39.0
2017-09-20 18:00:00,GOOG,931.68,0.5016018899064667,1,1,1,931.74,103847.0,0.51,0.49,0.018012447803174,0.1333406135122478,0.1352150722499041,0.2260172413793103,0.0033448275862068,0.1194827586206896,29.0
2017-09-20 19:00:00,GOOG,930.45,-0.1320195775373456,-1,0,0,933.0,51626.0,0.412,0.588,0.0224005518285202,0.1053307526808645,0.1011822524669505,0.263415625,0.00484375,0.13734375,64.0
2017-09-20 20:00:00,GOOG,929.77,-0.0730829168681834,-1,0,0,931.44,52475.0,0.332,0.668,0.0872869314580444,0.1213159636041773,0.1110191141086929,0.0633314285714285,0.0421428571428571,0.0691428571428571,35.0
2017-09-20 21:00:00,GOOG,930.08,0.0333415791002211,1,0,0,931.3264,204879.0,0.512,0.488,0.092586411474598,0.1525175042497224,0.136844659732983,0.104335,0.03775,0.083725,40.0
2017-09-20 22:00:00,GOOG,931.54,0.1569757440220032,1,0,0,932.39,128659.0,0.332,0.645,0.0963110802339179,0.1347252801032571,0.124585113675152,0.2880214285714286,0.0321428571428571,0.1247142857142857,14.0
2017-09-21 16:00:00,GOOG,925.365,-0.6628808210060733,-1,-1,-1,933.0,87731.0,0.332,0.668,0.0406950915491104,0.1106339093802705,0.1010766564355513,0.1078333333333333,0.016095238095238,0.0607619047619047,21.0
2017-09-21 17:00:00,GOOG,929.57,0.4544152847795191,1,1,1,929.57,79024.0,0.623,0.377,0.0936277930764345,0.1601232648076472,0.1589545707287323,0.1272636363636363,0.0578545454545454,0.113,55.0
2017-09-21 18:00:00,GOOG,932.37,0.3012145400561605,1,1,1,934.41,78257.0,0.407,0.593,0.058932965937184,0.1426845023169161,0.1401679696464032,0.1628088235294117,0.0307647058823529,0.1199705882352941,34.0
2017-09-21 19:00:00,GOOG,933.6,0.1319218765082563,1,0,0,934.92,63576.0,0.332,0.668,0.0251022907321224,0.1029901341970942,0.1021766141730629,0.10998125,0.0044375,0.0505624999999999,32.0
2017-09-21 20:00:00,GOOG,935.825,0.2383247643530373,1,0,0,936.13,77947.0,0.37,0.63,0.0821757070270577,0.1318125984536801,0.1130970471033265,0.1465111111111111,0.0296944444444444,0.0924722222222222,36.0
2017-09-21 21:00:00,GOOG,935.95,0.0133571981941083,1,0,0,936.39,70835.0,0.332,0.668,0.0648275935317429,0.1307114730139982,0.1195983900049448,0.1729454545454545,0.0329545454545454,0.0958181818181818,22.0
2017-09-21 22:00:00,GOOG,932.46,-0.3728831668358356,-1,-1,-1,936.53,166623.0,0.355,0.645,0.0443569186473097,0.1305516445092054,0.128609593484436,0.0970666666666666,0.0193333333333333,0.0755833333333333,24.0
2017-09-22 16:00:00,GOOG,930.39,-0.2219934367157838,-1,0,0,933.32,81209.0,0.416,0.584,0.0,0.1517569543797396,0.1517569543797396,0.4031277777777777,0.0,0.1680555555555555,18.0
2017-09-22 17:00:00,GOOG,932.541,0.2311933705220425,1,0,0,934.73,75792.0,0.43,0.57,0.0733189200112805,0.1250469793140687,0.1394030469041692,0.2024130434782608,0.0451304347826087,0.1141304347826086,23.0
2017-09-22 18:00:00,GOOG,931.5545,-0.1057862335275383,-1,0,0,933.3364,54743.0,0.332,0.668,0.0233333333333333,0.1308416133261042,0.1287291514943077,0.3446,0.0077777777777777,0.1357777777777777,9.0
2017-09-22 19:00:00,GOOG,928.2554,-0.354149971901796,-1,-1,-1,931.72,46303.0,0.355,0.63,0.0595662268791249,0.1333292108337046,0.1210893948224267,0.2464461538461538,0.0308461538461538,0.1531923076923076,26.0
2017-09-22 20:00:00,GOOG,928.11,-0.0156637925295077,-1,0,0,928.35,94588.0,0.332,0.668,0.0397362628871323,0.1139755843307214,0.1047043105466953,0.1628117647058823,0.0172941176470588,0.0876470588235294,17.0
