date_,ticker,close,diffs,bin_2,bin_3,bin_5,high,vol,max_comp,max_neg,max_pos,std_comp,std_neg,std_pos,mean_comp,mean_neg,mean_neu,mean_pos,median_comp,count
2015-07-23 21:00:00,AAPL,31.4075,-0.1991568207040495,-1,0,0,31.5,3024616.0,0.6705,0.531,0.44,0.2642341985266978,0.088288923124525,0.1163966745986354,0.1039728260869565,0.0324891304347826,0.893391304347826,0.0741086956521739,0.0,92.0
2015-07-23 22:00:00,AAPL,31.29,-0.3741144631059456,-1,-1,-1,31.4075,7853540.0,0.9078,0.41,0.572,0.388370867796053,0.0913877711862181,0.1424592285331924,0.190735593220339,0.0406101694915254,0.8409322033898305,0.118457627118644,0.0,59.0
2015-07-24 16:00:00,AAPL,31.3525,0.1997443272611088,1,0,0,31.4125,6072929.0,0.8275,0.254,0.841,0.3221590039643376,0.0662318269562359,0.158716330998074,0.1265235294117647,0.030156862745098,0.8667647058823529,0.103078431372549,0.0,51.0
2015-07-24 17:00:00,AAPL,31.34,-0.0398692289291124,-1,0,0,31.435,5813317.0,0.7783,0.6,0.527,0.3359720979990232,0.1045082180588874,0.1152439287796427,0.0800479166666666,0.0457708333333333,0.8844166666666666,0.0698333333333333,0.0,48.0
2015-07-24 18:00:00,AAPL,31.2825,-0.1834716017868554,-1,0,0,31.3975,3542749.0,0.9041,0.359,0.607,0.3203323720229135,0.0851973208110991,0.1239805453700381,0.0861376470588235,0.0371529411764705,0.8742823529411765,0.0885764705882353,0.0,85.0
2015-07-24 19:00:00,AAPL,31.105,-0.5674098937105354,-1,-1,-1,31.28375,3922159.0,0.765,0.31,0.537,0.3458346163487388,0.0844007691395594,0.1194168276259175,0.06623125,0.044546875,0.878984375,0.076453125,0.0,64.0
2015-07-24 20:00:00,AAPL,31.075,-0.09644751647645,-1,0,0,31.1725,5104537.0,0.9041,0.432,0.574,0.3556292495323234,0.0877179866545297,0.1633404850740634,0.1340790697674418,0.0404651162790697,0.8323953488372093,0.1270697674418604,0.0,43.0
2015-07-24 21:00:00,AAPL,31.11,0.1126307320997499,1,0,0,31.125,4078488.0,0.8625,0.341,0.531,0.3111262319313564,0.0755827600253762,0.123203041806968,0.1116363636363636,0.0306515151515151,0.8896666666666667,0.0796818181818181,0.0,66.0
2015-07-24 22:00:00,AAPL,31.125,0.0482160077145632,1,0,0,31.245,8084842.0,0.8797,0.375,0.343,0.3795991091024484,0.0680900326701317,0.128828772209548,0.1989274509803921,0.0252156862745098,0.8712352941176471,0.1035490196078431,0.0,51.0
2015-07-27 16:00:00,AAPL,30.8025,-1.0361445783132583,-1,-1,-2,30.8325,9268653.0,0.743,0.444,0.441,0.2964680216091477,0.1129940659829905,0.1094268857883351,0.0182328947368421,0.0543157894736842,0.8909210526315788,0.0547499999999999,0.0,76.0
2015-07-27 17:00:00,AAPL,30.83625,0.1095690284879546,1,0,0,30.89,7143664.0,0.8271,0.291,0.328,0.3105944235661425,0.0663089591028436,0.1104851508278787,0.1804092592592592,0.0269074074074074,0.8731851851851852,0.0998888888888888,0.0,54.0
2015-07-27 18:00:00,AAPL,30.75375,-0.2675422595159848,-1,-1,-1,30.9025,4428502.0,0.7579,0.318,0.412,0.3837341460101023,0.0970643422604899,0.1176502312920672,0.0519825,0.063275,0.8365,0.1002499999999999,0.0,40.0
2015-07-27 19:00:00,AAPL,30.6875,-0.2154208836320781,-1,0,0,30.77,2902223.0,0.9041,0.408,0.719,0.3835759592642507,0.0914928776827282,0.2136179290411812,0.1988215686274509,0.0376666666666666,0.8043529411764706,0.1579803921568627,0.0,51.0
2015-07-27 20:00:00,AAPL,30.7525,0.2118126272912412,1,0,0,30.7725,3166488.0,0.8481,0.504,0.505,0.4010407559544389,0.1174318444683472,0.1246557747130559,0.1802142857142857,0.0546428571428571,0.8179285714285714,0.1273928571428571,0.28315,28.0
2015-07-27 21:00:00,AAPL,30.7075,-0.1463295667018971,-1,0,0,30.82875,2873559.0,0.8436,0.333,0.35,0.3760774803041511,0.0828219582458466,0.1036418723800265,0.0976654545454545,0.037490909090909,0.8832727272727272,0.0792545454545454,0.0,55.0
2015-07-27 22:00:00,AAPL,30.725,0.0569893348530525,1,0,0,30.7375,7171162.0,0.7783,0.492,0.357,0.3455654023770961,0.0917553924776438,0.110564403243871,0.1610511627906976,0.0287441860465116,0.8868139534883721,0.0844186046511627,0.0,43.0
2015-07-28 16:00:00,AAPL,30.81895,0.3057770545158655,1,1,1,30.915,4786135.0,0.8316,0.487,0.492,0.3116350135890047,0.1005759028257283,0.1234510062469975,0.0854981481481481,0.0481851851851851,0.8711481481481482,0.0806666666666666,0.0,54.0
2015-07-28 17:00:00,AAPL,30.8075,-0.0371524662585831,-1,0,0,30.8325,5710921.0,0.9309,0.538,0.545,0.3892919426120107,0.1009787369802615,0.1419546392614314,0.1075764705882353,0.0555058823529411,0.8316117647058823,0.1128941176470588,0.0,85.0
2015-07-28 18:00:00,AAPL,30.815,0.0243447212529446,1,0,0,30.885,3421243.0,0.8475,0.256,0.375,0.2647033826899758,0.0680347688777425,0.0994454907096845,0.0618940476190476,0.0285714285714285,0.90875,0.0626666666666666,0.0,84.0
2015-07-28 19:00:00,AAPL,30.8025,-0.0405646600681541,-1,0,0,30.9045,2714236.0,0.9041,0.27,0.592,0.295853432024738,0.0768574322883557,0.1275715101583485,0.096068,0.03542,0.88672,0.07786,0.0,50.0
2015-07-28 20:00:00,AAPL,30.88375,0.2637772908043123,1,1,1,30.9026,2332021.0,0.8591,0.36,0.608,0.3610648316809152,0.0898054462814933,0.1397614128622508,0.1538777777777777,0.0367333333333333,0.8538444444444445,0.1094444444444444,0.0,45.0
2015-07-28 21:00:00,AAPL,30.97,0.2792730805035059,1,1,1,30.9775,3430080.0,0.6369,0.303,0.412,0.264001839248116,0.0886754997859898,0.0952791287449936,-0.0196258064516129,0.047,0.9089516129032258,0.0440483870967741,0.0,62.0
2015-07-28 22:00:00,AAPL,30.8475,-0.3955440749112027,-1,-1,-1,30.9725,6175431.0,0.694,0.425,0.389,0.3313438732530637,0.1123499934179838,0.1147380552446367,0.0660351351351351,0.055081081081081,0.8730270270270271,0.0718918918918919,0.0,37.0
2015-07-29 16:00:00,AAPL,30.678175,-0.5489099602885128,-1,-1,-1,30.875,4392795.0,0.6901,0.16,0.236,0.2268630220819985,0.041777147452418,0.0608818608882947,0.0459310344827586,0.0134827586206896,0.9639310344827586,0.0226206896551724,0.0,29.0
2015-07-29 17:00:00,AAPL,30.6825,0.0140979702997423,1,0,0,30.77,6047025.0,0.743,0.356,0.474,0.3048241334878905,0.0848560113211943,0.1108932286413744,0.0247681818181818,0.0346363636363636,0.908560606060606,0.0567878787878787,0.0,66.0
2015-07-29 18:00:00,AAPL,30.69,0.024443901246629,1,0,0,30.7075,3106139.0,0.75,0.485,0.45,0.2997287828714044,0.0826994808979279,0.1011650446181288,0.0922928571428571,0.0336857142857142,0.8999,0.0664428571428571,0.0,70.0
2015-07-29 19:00:00,AAPL,30.645,-0.1466275659824156,-1,0,0,30.705,2324254.0,0.6369,0.218,0.32,0.2600701287089502,0.0609996667990366,0.114665896028256,0.1341714285714285,0.0213333333333333,0.8916904761904763,0.0869761904761904,0.0,42.0
2015-07-29 20:00:00,AAPL,30.6925,0.1550008157937599,1,0,0,30.7325,1986732.0,0.7783,0.383,0.363,0.2772716755798418,0.0735810506784539,0.0974912917717585,0.0613222222222222,0.0313650793650793,0.9107619047619048,0.0578888888888888,0.0,63.0
2015-07-29 21:00:00,AAPL,30.78,0.2850859330455479,1,1,1,30.82,5002887.0,0.9067,0.333,0.468,0.3180051472637407,0.0740398899983741,0.1098395771313897,0.0731907407407407,0.0280185185185185,0.9056851851851851,0.0662777777777777,0.0,54.0
2015-07-29 22:00:00,AAPL,30.745,-0.1137102014294955,-1,0,0,30.795,6291628.0,0.7717,0.216,0.31,0.3311905737169336,0.0590910911766876,0.1289335287607908,0.161846875,0.0252812499999999,0.8675625,0.107125,0.0,32.0
2015-07-30 16:00:00,AAPL,30.465,-0.910717189786958,-1,-1,-2,30.64,7315174.0,0.8402,0.476,0.476,0.3607867197876624,0.1195653805496754,0.1242072443459824,0.1122666666666666,0.0554666666666666,0.8579833333333333,0.0865333333333333,0.0,60.0
2015-07-30 17:00:00,AAPL,30.51875,0.176431971114388,1,0,0,30.6075,5459304.0,0.9041,0.398,0.583,0.3382352377140092,0.1106930358970911,0.1336517074654047,0.0688489361702127,0.0514468085106383,0.8648297872340425,0.0837021276595744,0.0,47.0
2015-07-30 18:00:00,AAPL,30.565,0.1515461806266715,1,0,0,30.5825,3666960.0,0.8588,0.369,0.422,0.297742511452218,0.0837555996110138,0.0998652063561651,0.0669318181818181,0.0327878787878787,0.9051666666666668,0.0620454545454545,0.0,66.0
2015-07-30 19:00:00,AAPL,30.5775,0.0408964501881214,1,0,0,30.6,2129043.0,0.658,0.296,0.252,0.277193439822579,0.0854771339337715,0.0883307673921443,0.0182229166666666,0.0465,0.8993541666666666,0.054125,0.0,48.0
2015-07-30 20:00:00,AAPL,30.491975,-0.2796991251737379,-1,-1,-1,30.595,2749110.0,0.6908,0.441,0.583,0.2241174068132448,0.0872157963618042,0.0979683677109296,0.002820202020202,0.0306565656565656,0.9346363636363636,0.0347070707070707,0.0,99.0
2015-07-30 21:00:00,AAPL,30.535,0.1411026999726949,1,0,0,30.57,2411703.0,0.7184,0.412,0.73,0.1933259181731698,0.0593507863985236,0.1052029889900111,0.0252408045977011,0.0163103448275862,0.9473218390804596,0.0363735632183908,0.0,174.0
2015-07-30 22:00:00,AAPL,30.5925,0.1883084984444005,1,0,0,30.642475,4591379.0,0.296,0.373,0.36,0.1245286806026818,0.0613254740831083,0.0506941178414672,-0.0189805555555555,0.0150555555555555,0.9751666666666668,0.0097777777777777,0.0,72.0
2015-07-31 16:00:00,AAPL,30.38625,-0.6741848492277547,-1,-1,-1,30.660625,5891544.0,0.8338,0.67,0.558,0.3378716814111721,0.117588993866625,0.1237742541555029,0.0226645669291338,0.0576299212598425,0.8689606299212599,0.0733937007874015,0.0,127.0
2015-07-31 17:00:00,AAPL,30.37,-0.0534781356699154,-1,0,0,30.4075,8611968.0,0.9041,0.419,0.594,0.3466747204336066,0.0838837907517131,0.1351216079957918,0.1298355263157894,0.034328947368421,0.8756052631578948,0.0900657894736842,0.0,76.0
2015-07-31 18:00:00,AAPL,30.355,-0.0493908462298353,-1,0,0,30.3875,4116833.0,0.743,0.306,0.441,0.2936080057056331,0.0694334346778714,0.1170709801875482,0.1007621621621621,0.0321081081081081,0.8841891891891893,0.0836891891891891,0.0,74.0
2015-07-31 19:00:00,AAPL,30.32675,-0.0930653928512548,-1,0,0,30.435,3039624.0,0.8858,0.457,0.42,0.3239233087846968,0.0867447797748188,0.113764138553321,0.1437857142857142,0.033125,0.882,0.0848928571428571,0.0,56.0
2015-07-31 20:00:00,AAPL,30.3175,-0.0305011252442199,-1,0,0,30.375,2488063.0,0.7784,0.476,0.31,0.3289664716588961,0.0942709292353254,0.097332795400772,0.0311391304347826,0.0441884057971014,0.8977536231884058,0.0580579710144927,0.0,69.0
2015-07-31 21:00:00,AAPL,30.277475,-0.1320194607075109,-1,0,0,30.355,3776235.0,0.8689,0.457,0.483,0.3508529569440949,0.1113278390435491,0.1106713982456903,0.049822891566265,0.0548795180722891,0.881132530120482,0.0639879518072289,0.0,83.0
2015-07-31 22:00:00,AAPL,30.365,0.2890762852582718,1,1,1,30.3925,7729756.0,0.8052,0.389,0.457,0.2670833991827516,0.0891192715260255,0.108220461835745,0.0650566037735849,0.0447924528301886,0.8814716981132076,0.0737169811320754,0.0,53.0
2015-08-03 16:00:00,AAPL,30.4425,0.2552280586201272,1,1,1,30.6425,7463417.0,0.9041,0.737,0.484,0.3321044898253593,0.1282245707364253,0.1398075163273477,0.13302,0.0585999999999999,0.82484,0.1165599999999999,0.0,75.0
2015-08-03 17:00:00,AAPL,30.1625,-0.9197667734253012,-1,-1,-2,30.5,7465624.0,0.8092,0.385,0.423,0.2948342952707603,0.0980729986049457,0.1147445199259716,0.0803792207792207,0.0487662337662337,0.8643116883116884,0.0868961038961038,0.0,77.0
2015-08-03 18:00:00,AAPL,30.1225,-0.1326150020721228,-1,0,0,30.295,4918322.0,0.886,0.623,0.438,0.2934785734552562,0.1138773179411388,0.1036119859042322,0.030998319327731,0.0570840336134453,0.8806260504201681,0.062281512605042,0.0,238.0
2015-08-03 19:00:00,AAPL,29.5,-2.066561540376788,-1,-1,-2,30.1375,13988536.0,0.9199,0.53,0.737,0.3229326897729738,0.107799624271437,0.1151210655028879,0.0204303797468354,0.0608565400843881,0.8718270042194093,0.0673122362869198,0.0,237.0
2015-08-03 20:00:00,AAPL,29.6825,0.6186440677966143,1,1,1,29.71,11934696.0,0.8555,0.495,0.475,0.3042152656328705,0.1149928555241116,0.102080554368645,-0.0043655172413793,0.0587068965517241,0.8874741379310345,0.0538275862068965,0.0,116.0
2015-08-03 21:00:00,AAPL,29.685,0.0084224711530245,1,0,0,29.7025,6351202.0,0.8436,0.362,0.324,0.298545552173813,0.0934704396784455,0.0961052425576192,0.0260404411764705,0.0541323529411764,0.8871323529411765,0.0587205882352941,0.0,136.0
2015-08-03 22:00:00,AAPL,29.6125,-0.2442310931446756,-1,0,0,29.7175,11180451.0,0.802,0.307,0.655,0.3461836956809809,0.090105503249549,0.1333703390364815,0.0770212765957446,0.0542021276595744,0.8519468085106383,0.0938617021276595,0.0,94.0
2015-08-04 16:00:00,AAPL,28.9925,-2.093710426340234,-1,-1,-2,29.425,17491634.0,0.9041,0.775,0.559,0.3410557147425279,0.1211400916252292,0.1279591727704762,0.0345786231884057,0.0694873188405797,0.8480163043478262,0.0824963768115941,0.0,552.0
2015-08-04 17:00:00,AAPL,28.4,-2.0436319737863307,-1,-1,-2,29.0625,33225979.0,0.8968,0.626,0.524,0.3531712401921594,0.1126254069566609,0.1197347508119804,0.0569575063613231,0.0627531806615776,0.8555903307888041,0.0816539440203562,0.0,393.0
2015-08-04 18:00:00,AAPL,28.7825,1.3468309859155037,1,1,2,28.8025,18531704.0,0.8271,0.53,0.606,0.3536483121555022,0.1107668677025624,0.1315863733917417,0.0613339901477832,0.0618866995073891,0.8498472906403941,0.0882561576354679,0.0,203.0
2015-08-04 19:00:00,AAPL,28.625,-0.5472075045600544,-1,-1,-1,28.87,9690544.0,0.8809,0.465,0.605,0.3453565394233755,0.0991442203134506,0.1172052652551154,0.1038427745664739,0.0503121387283237,0.8610057803468208,0.0886936416184971,0.0,173.0
2015-08-04 20:00:00,AAPL,28.6775,0.1834061135371101,1,0,0,28.85,7701901.0,0.8856,0.359,0.783,0.2656462054927136,0.0786140784641932,0.0992565243296497,0.0250078358208955,0.0393992537313432,0.9115783582089552,0.0490074626865671,0.0,268.0
2015-08-04 21:00:00,AAPL,28.9042,0.7905152122744452,1,1,2,28.91,8249259.0,0.8074,0.615,0.474,0.3553266133864408,0.1205977872294171,0.1090909519801292,0.0200616504854368,0.0718349514563106,0.8578543689320388,0.0703009708737864,0.0,206.0
2015-08-04 22:00:00,AAPL,28.6575,-0.8535091785968896,-1,-1,-2,28.9625,14281281.0,0.8519,0.492,0.451,0.3352724531250787,0.0943746129399616,0.1058516725261182,0.0890858108108108,0.0498243243243243,0.8646621621621622,0.0855405405405405,0.0,148.0
2015-08-05 16:00:00,AAPL,28.98,1.12535985344151,1,1,2,28.985,23615308.0,0.9555,0.531,0.623,0.3856305818978588,0.110928347566092,0.1290040736581917,0.1076534693877551,0.0569918367346938,0.8430979591836735,0.0998979591836734,0.0,245.0
2015-08-05 17:00:00,AAPL,29.28,1.035196687370599,1,1,2,29.2825,20306973.0,0.9098,0.583,0.649,0.3417571887419001,0.0978073960050399,0.1282354397706161,0.0835497737556561,0.0503076923076923,0.8679773755656109,0.0817239819004524,0.0,221.0
2015-08-05 18:00:00,AAPL,29.16625,-0.388490437158473,-1,-1,-1,29.36,11917224.0,0.8591,0.574,0.512,0.3535277363891632,0.0977223283175925,0.1265656603130234,0.0684225563909774,0.0455864661654135,0.8762706766917293,0.0781654135338345,0.0,133.0
2015-08-05 19:00:00,AAPL,29.159975,-0.021514593065619,-1,0,0,29.19,7692737.0,0.9231,0.441,0.623,0.3007149619865166,0.0846321712627155,0.1340622004286837,0.065356923076923,0.0450153846153846,0.8738461538461538,0.0810923076923076,0.0,130.0
2015-08-05 20:00:00,AAPL,28.7425,-1.431671323449346,-1,-1,-2,29.16,10594639.0,0.9632,0.451,0.551,0.301957980211042,0.0924836350944887,0.1075943807837691,0.046144537815126,0.0452857142857142,0.8926890756302521,0.0620084033613445,0.0,119.0
2015-08-05 21:00:00,AAPL,28.9325,0.6610420109593784,1,1,1,28.9475,7396194.0,0.802,0.459,0.433,0.3187783280956731,0.0829912202799849,0.117197768850117,0.1424293577981651,0.0402935779816513,0.8533119266055046,0.1064036697247706,0.0,109.0
2015-08-05 22:00:00,AAPL,28.8475,-0.2937872634580563,-1,-1,-1,28.96,8211123.0,0.8625,0.455,0.519,0.340215861795941,0.0894034325184525,0.1309382462109301,0.1140340909090909,0.0479431818181818,0.8602840909090909,0.0918068181818181,0.0,88.0
2015-08-06 16:00:00,AAPL,28.7475,-0.3466504896438183,-1,-1,-1,29.125,9483146.0,0.8623,0.595,0.415,0.3021145636753459,0.1017761746030992,0.1055302082229616,0.0911434426229508,0.0478770491803278,0.8783852459016394,0.0737377049180327,0.0,122.0
2015-08-06 17:00:00,AAPL,28.61,-0.4783024610835684,-1,-1,-1,28.79,9647821.0,0.8316,0.384,0.496,0.3342547590624288,0.0757814136708472,0.1108004759886113,0.0289566176470588,0.0481470588235294,0.8861470588235294,0.0656985294117647,0.0,136.0
2015-08-06 18:00:00,AAPL,28.65,0.1398112548059993,1,0,0,28.7625,7145817.0,0.9419,0.359,0.603,0.3174940936044766,0.091015787428891,0.1370111946991707,0.0790081818181818,0.0486727272727272,0.861809090909091,0.0895363636363636,0.0,110.0
2015-08-06 19:00:00,AAPL,28.7125,0.2181500872600272,1,0,0,28.715,4320135.0,0.8248,0.259,0.41,0.2718497013859659,0.0597529249351334,0.1092777257295798,0.1036337209302325,0.029813953488372,0.8941395348837209,0.0760465116279069,0.0,86.0
2015-08-06 20:00:00,AAPL,28.714975,0.0086199390509467,1,0,0,28.8125,4649429.0,0.9041,0.535,0.484,0.3386037970329943,0.0893986014179409,0.1224545735391094,0.1130024,0.041288,0.875592,0.08312,0.0,125.0
2015-08-06 21:00:00,AAPL,28.81,0.3309248919771024,1,1,1,28.95,5271605.0,0.872,0.384,0.421,0.3168076425322445,0.0771482442402098,0.1075023525276031,0.1885309278350515,0.0241134020618556,0.8771340206185566,0.0987422680412371,0.0,97.0
2015-08-06 22:00:00,AAPL,28.785,-0.0867754251995811,-1,0,0,28.8375,6523200.0,0.7462,0.384,0.42,0.3258132758463095,0.0933362222073502,0.1133695045678526,0.1091818181818181,0.0391428571428571,0.8824155844155844,0.0784415584415584,0.0,77.0
2015-08-07 16:00:00,AAPL,29.025,0.8337675872850392,1,1,2,29.045,7592863.0,0.7184,0.301,0.39,0.249509607240409,0.0650404408608092,0.1089578986774732,0.0870552631578947,0.0238157894736842,0.9120131578947368,0.0641710526315789,0.0,76.0
2015-08-07 17:00:00,AAPL,28.8125,-0.7321274763135155,-1,-1,-1,29.0625,6982049.0,0.8143,0.459,0.583,0.3374771943270158,0.0934513019044324,0.134549946991049,0.0767755813953488,0.0555348837209302,0.8489767441860465,0.0954999999999999,0.0,86.0
2015-08-07 18:00:00,AAPL,28.8,-0.0433839479392572,-1,0,0,28.832525,4680525.0,0.8129,0.401,0.462,0.3319914853733294,0.0928728707958903,0.1208147234512309,0.1430267857142857,0.0443928571428571,0.8592500000000001,0.0963571428571428,0.0,56.0
2015-08-07 19:00:00,AAPL,28.73225,-0.2352430555555562,-1,0,0,28.825,3150388.0,0.8074,0.481,0.483,0.3358789112310272,0.1038369288461854,0.1101648115973776,0.0738339285714285,0.0539642857142857,0.8665535714285715,0.0795714285714285,0.0,56.0
2015-08-07 20:00:00,AAPL,28.76,0.09658136762698,1,0,0,28.8325,3077724.0,0.6833,0.425,0.333,0.2672511559947097,0.0774589933534501,0.0963288811772684,0.0779039215686274,0.0265196078431372,0.9135882352941176,0.0598823529411764,0.0,102.0
2015-08-07 21:00:00,AAPL,28.795,0.1216968011126473,1,0,0,28.805,2619164.0,0.7845,0.342,0.535,0.2612936471145232,0.0700092190807933,0.1049928328886462,0.0803211764705882,0.0253176470588235,0.9126117647058823,0.0620705882352941,0.0,85.0
2015-08-07 22:00:00,AAPL,28.885,0.3125542628928723,1,1,1,28.9025,6359105.0,0.7717,0.32,0.401,0.2363952793869588,0.0690648477617017,0.0936921023654721,0.0364657534246575,0.0311369863013698,0.9247260273972602,0.0441095890410958,0.0,73.0
2015-08-10 19:00:00,AAPL,29.855025,3.3582309157002,1,1,2,29.86,5866476.0,0.8995,0.237,0.426,0.3666683165605795,0.0667707520800337,0.1358011540947036,0.1629297297297297,0.034,0.8608648648648649,0.1051351351351351,0.0,37.0
2015-08-10 20:00:00,AAPL,29.90625,0.1715791562726831,1,0,0,29.9375,4540868.0,0.8765,0.357,0.42,0.3099636633910167,0.0732545803504446,0.1307190147417238,0.1224954545454545,0.0287954545454545,0.8759999999999999,0.0951818181818181,0.0,88.0
2015-08-10 21:00:00,AAPL,29.938,0.1061650992685514,1,0,0,29.9975,6091090.0,0.8176,0.355,0.543,0.3011891972041643,0.0709496992915554,0.1300931683139548,0.1402457831325301,0.0284457831325301,0.887289156626506,0.084289156626506,0.0,83.0
2015-08-10 22:00:00,AAPL,29.93,-0.0267218919099421,-1,0,0,29.9575,7208074.0,0.8316,0.37,0.5,0.3568333743299422,0.0973200683558082,0.1385819419258843,0.1075655172413793,0.0551206896551724,0.8395689655172414,0.1053103448275862,0.0,58.0
2015-08-11 16:00:00,AAPL,29.3225,-2.029736050785158,-1,-1,-2,29.545,9912572.0,0.9186,0.531,0.559,0.3222175095078278,0.0954748625535891,0.1306265189652963,0.0788892086330935,0.0496402877697841,0.8652302158273381,0.0851294964028777,0.0,139.0
2015-08-11 17:00:00,AAPL,29.0875,-0.8014323471736806,-1,-1,-2,29.32,12264695.0,0.8415,0.34,0.519,0.3375564391904528,0.0895200437516745,0.1244562847758764,0.0768860655737704,0.0474754098360655,0.862688524590164,0.089827868852459,0.0,122.0
2015-08-11 18:00:00,AAPL,28.874975,-0.7306403094112568,-1,-1,-1,29.125,9790249.0,0.8581,0.674,0.497,0.3631188675798743,0.1061161628564652,0.1270507432160245,0.0946062015503876,0.0557829457364341,0.8456744186046512,0.0985348837209302,0.0,129.0
2015-08-11 19:00:00,AAPL,28.714975,-0.5541130338641009,-1,-1,-1,28.89,9743416.0,0.8713,0.467,0.778,0.3426236069621158,0.1191603706985393,0.133373271736893,0.0184113924050632,0.071386075949367,0.8410126582278481,0.0876139240506329,0.0,158.0
2015-08-11 20:00:00,AAPL,28.47,-0.8531262868938572,-1,-1,-2,28.7225,15187785.0,0.9075,0.524,0.512,0.3730255849507261,0.1111122214910378,0.133752818993066,0.0847534031413612,0.0661465968586387,0.8311675392670156,0.1026858638743455,0.0,191.0
2015-08-11 21:00:00,AAPL,28.51,0.1404987706357774,1,0,0,28.53,13891788.0,0.9157,0.541,0.535,0.3802922824981589,0.1203859991933933,0.1312427096039552,0.07152,0.0689052631578947,0.8351263157894737,0.0959894736842105,0.0,95.0
2015-08-11 22:00:00,AAPL,28.3875,-0.4296737986671406,-1,-1,-1,28.5925,16861489.0,0.8398,0.474,0.431,0.3697156332878832,0.1173324326834767,0.0987425566239775,-0.0084804597701149,0.0737241379310344,0.8618965517241379,0.0643563218390804,0.0,87.0
2015-08-12 16:00:00,AAPL,27.73125,-2.3117569352708034,-1,-1,-2,28.155,20875787.0,0.8883,0.569,0.552,0.3293719869035003,0.1001410662014165,0.1096432151177684,0.0289350253807106,0.0545888324873096,0.8794822335025381,0.0659441624365482,0.0,197.0
2015-08-12 17:00:00,AAPL,27.9775,0.8879873788595782,1,1,2,27.9975,17129401.0,0.886,0.425,0.753,0.3248668861859778,0.0876162306691395,0.1317793577709018,0.1135478813559322,0.047614406779661,0.8547076271186441,0.0976864406779661,0.0,236.0
2015-08-12 18:00:00,AAPL,28.11375,0.4869984809221739,1,1,1,28.5,16530427.0,0.9068,0.5,0.55,0.4264169013818558,0.1117245988772723,0.142776220872133,0.0762874125874125,0.0673566433566433,0.8326433566433566,0.100006993006993,0.0,143.0
2015-08-12 19:00:00,AAPL,28.55,1.5517318038326566,1,1,2,28.6,10481912.0,0.8779,0.484,0.592,0.3225315149397857,0.0926105363486577,0.1257772180017898,0.0882755555555555,0.0581111111111111,0.8443851851851852,0.0975037037037037,0.0,135.0
2015-08-12 20:00:00,AAPL,28.75125,0.7049036777583062,1,1,1,28.8375,10751223.0,0.836,0.39,0.592,0.332430249767743,0.0858366228361561,0.1235748487029696,0.0663207692307692,0.0463230769230769,0.8706230769230769,0.0830307692307692,0.0,130.0
2015-08-12 21:00:00,AAPL,28.795625,0.1543411156036844,1,0,0,28.8225,7776006.0,0.872,0.413,0.478,0.3817768090591066,0.0870584988511875,0.1304042955697023,0.181772,0.05064,0.82911,0.12025,0.0,100.0
2015-08-12 22:00:00,AAPL,28.815,0.0672845267293276,1,0,0,28.855,8184347.0,0.9499,0.349,0.84,0.4083056949235979,0.0877425124494715,0.1714511692013884,0.1549676056338028,0.045225352112676,0.8415915492957746,0.1131971830985915,0.0,71.0
2015-08-13 16:00:00,AAPL,28.73,-0.2949852507374673,-1,-1,-1,29.1,9703522.0,0.8091,0.356,0.421,0.3745709327405786,0.109519457364758,0.1062573195490385,0.0152027777777777,0.0606527777777777,0.8738888888888889,0.0654583333333333,0.0,72.0
2015-08-13 17:00:00,AAPL,28.8525,0.4263835711799446,1,1,1,29.035,9583068.0,0.6908,0.508,0.365,0.2337950812658152,0.0757263383492374,0.0932627725598942,0.0689439024390243,0.0263536585365853,0.918780487804878,0.0548658536585365,0.0,82.0
2015-08-13 18:00:00,AAPL,28.975,0.4245732605493435,1,1,1,29.0,5443936.0,0.6166,0.478,0.266,0.2360221297798456,0.0777374474149595,0.0864845645689206,0.0710301369863013,0.0275616438356164,0.9140958904109588,0.0583150684931506,0.0,73.0
2015-08-13 19:00:00,AAPL,28.9385,-0.1259706643658376,-1,0,0,28.985,4031142.0,0.7351,0.607,0.571,0.331888921255666,0.1158389947905211,0.1276552073335098,0.0594830188679245,0.0510188679245283,0.8732452830188678,0.0757358490566037,0.0,53.0
2015-08-13 20:00:00,AAPL,28.98345,0.1553294054633003,1,0,0,29.05,3585664.0,0.68,0.388,0.285,0.2909441779514245,0.0979410814475208,0.0830302283486721,0.0264841463414634,0.0460365853658536,0.9100853658536584,0.0438658536585365,0.0,82.0
2015-08-13 21:00:00,AAPL,29.05,0.2296137968392342,1,0,0,29.0925,4290370.0,0.6808,0.722,0.337,0.310767383953374,0.1107662309314714,0.0989659397461195,0.0264123287671232,0.0563013698630137,0.874972602739726,0.0687260273972602,0.0,73.0
2015-08-13 22:00:00,AAPL,28.7925,-0.8864027538726393,-1,-1,-2,29.05,7110200.0,0.5719,0.286,0.293,0.2617324060229823,0.0926499784076764,0.0931926668258061,0.0255704545454545,0.0560681818181818,0.88125,0.0626818181818181,0.0,44.0
2015-08-14 16:00:00,AAPL,28.7745,-0.0625162802813217,-1,0,0,28.855,7399413.0,0.6908,0.433,0.388,0.3068964361761048,0.119032450662737,0.094628302659196,-0.0230473684210526,0.0617543859649122,0.8941052631578947,0.0441403508771929,0.0,57.0
