<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.TSLA,60,20160406,200000,263.5900000,267.7400000,263.0300000,265.5200000,1613191
US1.TSLA,60,20160406,210000,265.7500000,266.4500000,262.7800000,263.2350000,827395
US1.TSLA,60,20160406,220000,263.3100000,264.7100000,262.0000000,264.0500000,940410
US1.TSLA,60,20160406,230000,264.0600000,266.0400000,263.0600000,265.4500000,1217388
US1.TSLA,60,20160407,170000,266.4500000,269.3400000,262.1100000,265.2000000,1525578
US1.TSLA,60,20160407,180000,265.1100000,267.9000000,258.6800000,259.3600000,1972464
US1.TSLA,60,20160407,190000,259.4850000,261.6800000,257.0500000,259.7900000,995432
US1.TSLA,60,20160407,200000,259.7500000,260.1600000,258.3500000,259.5000000,434613
US1.TSLA,60,20160407,210000,259.4200000,261.1200000,257.4110000,257.5500000,537857
US1.TSLA,60,20160407,220000,257.4900000,258.7500000,254.5100000,255.0300000,803733
US1.TSLA,60,20160407,230000,255.0650000,257.4300000,255.0100000,257.2000000,1004040
US1.TSLA,60,20160408,170000,260.5000000,260.8200000,256.0101000,259.2900000,862064
US1.TSLA,60,20160408,180000,259.2900000,260.5600000,256.6800000,259.0000000,901566
US1.TSLA,60,20160408,190000,258.8600000,260.4500000,258.0500000,258.4600000,612402
US1.TSLA,60,20160408,200000,258.3800000,258.4599000,249.3500000,251.5525000,1553403
US1.TSLA,60,20160408,210000,251.4201000,251.7900000,248.6300000,250.1680000,696261
US1.TSLA,60,20160408,220000,250.1800000,251.1527000,249.3500000,249.7700000,488103
US1.TSLA,60,20160408,230000,249.8800000,250.2900000,248.0201000,250.0200000,927685
US1.TSLA,60,20160411,170000,251.2400000,252.1000000,245.3000000,250.4000000,994358
US1.TSLA,60,20160411,180000,250.4000000,258.9900000,250.2700000,256.5200000,2013895
US1.TSLA,60,20160411,190000,256.5950000,257.9500000,255.5500000,256.9000000,686828
US1.TSLA,60,20160411,200000,256.9099000,258.1330000,254.6900000,255.7200000,595281
US1.TSLA,60,20160411,210000,255.7000000,255.8000000,248.8200000,249.5150000,1926281
US1.TSLA,60,20160411,220000,249.4000000,252.3200000,247.7850000,252.0000000,845814
US1.TSLA,60,20160411,230000,252.0900000,252.2500000,249.5400000,249.8300000,741789
US1.TSLA,60,20160412,170000,249.5000000,251.8000000,247.2140000,249.7150000,816571
US1.TSLA,60,20160412,180000,249.6000000,250.9300000,246.0200000,248.7483000,884172
US1.TSLA,60,20160412,190000,248.7400000,249.2000000,247.1400000,247.2000000,438453
US1.TSLA,60,20160412,200000,247.2000000,247.6799000,245.4000000,245.4000000,394910
US1.TSLA,60,20160412,210000,245.4800000,246.5200000,243.6300000,246.5000000,692108
US1.TSLA,60,20160412,220000,246.5999000,249.5100000,245.9500000,248.3500000,902172
US1.TSLA,60,20160412,230000,248.4300000,248.7050000,246.7501000,247.8200000,675107
US1.TSLA,60,20160413,170000,248.5100000,252.1900000,247.3300000,251.9116000,583816
US1.TSLA,60,20160413,180000,251.9600000,253.2500000,250.2500000,250.2700000,957247
US1.TSLA,60,20160413,190000,250.2500000,251.8800000,250.1000000,251.5900000,377543
US1.TSLA,60,20160413,200000,251.7000000,252.7900000,251.1900000,252.5000000,317058
US1.TSLA,60,20160413,210000,252.5000000,253.8900000,251.8100000,253.1200000,374751
US1.TSLA,60,20160413,220000,253.2400000,254.2100000,250.5500000,253.2300000,681727
US1.TSLA,60,20160413,230000,253.2550000,255.5000000,253.1050000,254.5300000,888588
US1.TSLA,60,20160414,170000,253.0000000,256.8390000,253.0000000,254.0100000,655161
US1.TSLA,60,20160414,180000,254.0100000,256.5200000,252.7100000,253.0245000,808230
US1.TSLA,60,20160414,190000,253.0055000,254.0000000,251.7700000,253.3500000,493312
US1.TSLA,60,20160414,200000,253.2150000,253.4600000,251.3201000,252.2500000,496174
US1.TSLA,60,20160414,210000,252.2300000,252.7299000,251.1500000,251.6300000,324175
US1.TSLA,60,20160414,220000,251.6100000,252.0900000,251.0501000,251.7350000,262578
US1.TSLA,60,20160414,230000,251.6780000,252.2000000,251.1100000,251.8400000,467768
US1.TSLA,60,20160415,170000,251.3100000,252.8700000,249.1200000,252.3690000,521979
US1.TSLA,60,20160415,180000,252.1100000,253.2400000,250.5000000,252.9608000,658759
US1.TSLA,60,20160415,190000,252.9600000,253.6400000,251.4800000,252.0170000,402080
US1.TSLA,60,20160415,200000,252.0800000,253.0300000,251.6300000,252.7145000,201148
US1.TSLA,60,20160415,210000,252.7100000,253.0200000,251.5300000,251.8781000,261523
US1.TSLA,60,20160415,220000,251.9100000,252.8500000,251.6900000,252.8000000,204502
US1.TSLA,60,20160415,230000,252.8000000,254.6000000,252.4700000,254.4500000,827327
US1.TSLA,60,20160418,170000,252.2300000,258.3100000,252.2100000,256.1300000,854212
US1.TSLA,60,20160418,180000,256.2625000,256.9600000,252.7900000,253.7000000,819970
US1.TSLA,60,20160418,190000,253.7400000,255.0000000,252.5100000,252.8500000,587118
US1.TSLA,60,20160418,200000,252.8400000,253.5000000,251.6600000,252.7500000,455701
US1.TSLA,60,20160418,210000,252.7725000,254.5100000,252.2100000,253.9800000,270549
US1.TSLA,60,20160418,220000,253.9800000,254.7400000,253.0500000,254.0500000,302961
US1.TSLA,60,20160418,230000,254.0500000,254.5386000,253.5500000,253.8700000,341294
US1.TSLA,60,20160419,170000,253.1200000,254.3699000,250.9000000,251.3100000,631125
US1.TSLA,60,20160419,180000,251.4099000,252.1500000,248.1205000,248.7100000,1233100
US1.TSLA,60,20160419,190000,248.7725000,249.0999000,244.6000000,245.3150000,993921
US1.TSLA,60,20160419,200000,245.2600000,245.9000000,241.2510000,245.5000000,927928
US1.TSLA,60,20160419,210000,245.4273000,248.0000000,245.0601000,246.8900000,514396
US1.TSLA,60,20160419,220000,246.8900000,248.9350000,246.3417000,247.4440000,392879
US1.TSLA,60,20160419,230000,247.2600000,249.3600000,246.7600000,247.3700000,630409
US1.TSLA,60,20160420,170000,246.2600000,246.5100000,241.5000000,244.9522000,699484
US1.TSLA,60,20160420,180000,244.8500000,250.9000000,244.5000000,250.4140000,1158641
US1.TSLA,60,20160420,190000,250.4700000,252.7900000,249.8100000,252.1301000,887138
US1.TSLA,60,20160420,200000,252.1420000,252.7900000,250.6000000,252.5400000,423774
US1.TSLA,60,20160420,210000,252.5953000,253.6600000,252.4000000,253.0500000,416679
US1.TSLA,60,20160420,220000,253.0632000,253.5400000,251.5000000,252.2600000,394126
US1.TSLA,60,20160420,230000,252.2500000,252.3900000,249.2800000,249.9700000,502988
US1.TSLA,60,20160421,170000,248.9900000,249.5489000,247.1100000,247.9420000,499325
US1.TSLA,60,20160421,180000,247.8100000,249.8700000,246.9100000,249.5301000,668378
US1.TSLA,60,20160421,190000,249.6000000,250.9000000,248.5110000,248.5896000,317078
US1.TSLA,60,20160421,200000,248.5200000,249.5600000,247.8700000,248.6200000,196764
US1.TSLA,60,20160421,210000,248.5475000,249.1900000,247.5100000,248.8300000,186111
US1.TSLA,60,20160421,220000,248.8000000,249.0300000,248.0000000,248.1100000,136499
US1.TSLA,60,20160421,230000,248.1000000,248.8000000,247.7400000,248.1800000,292805
US1.TSLA,60,20160422,170000,248.8900000,250.4800000,247.5900000,248.8615000,326811
US1.TSLA,60,20160422,180000,249.0200000,249.2600000,245.7100000,246.1000000,503849
US1.TSLA,60,20160422,190000,246.2980000,248.5800000,246.1198000,248.4457000,433073
US1.TSLA,60,20160422,200000,248.4522000,249.8000000,248.3401000,249.2100000,232329
US1.TSLA,60,20160422,210000,249.2100000,251.3300000,249.1200000,251.0280000,354733
US1.TSLA,60,20160422,220000,250.9675000,253.6000000,250.6800000,253.4800000,695938
US1.TSLA,60,20160422,230000,253.4850000,254.0000000,252.3600000,253.6900000,670668
US1.TSLA,60,20160425,170000,253.0100000,257.3800000,252.6100000,254.0000000,732022
US1.TSLA,60,20160425,180000,254.0300000,255.2000000,252.0000000,253.7900000,635204
US1.TSLA,60,20160425,190000,253.7868000,255.7700000,253.1250000,255.1900000,432503
US1.TSLA,60,20160425,200000,255.2994000,255.7900000,252.9000000,253.8545000,288423
US1.TSLA,60,20160425,210000,253.9084000,254.2150000,252.3900000,253.0100000,196771
US1.TSLA,60,20160425,220000,252.9700000,253.1400000,251.5400000,252.0999000,309663
US1.TSLA,60,20160425,230000,251.9600000,252.2300000,250.7600000,251.8000000,357546
US1.TSLA,60,20160426,170000,252.0500000,253.9800000,250.5000000,252.0400000,299194
US1.TSLA,60,20160426,180000,252.0400000,252.0400000,249.3900000,251.5500000,637133
US1.TSLA,60,20160426,190000,251.6599000,253.4523000,251.1000000,253.3200000,342479
US1.TSLA,60,20160426,200000,253.3000000,253.7997000,252.5000000,253.2648000,293522
US1.TSLA,60,20160426,210000,253.3500000,254.7600000,252.6700000,254.7300000,311012
US1.TSLA,60,20160426,220000,254.7700000,255.7300000,254.2884000,254.3500000,404254
US1.TSLA,60,20160426,230000,254.3600000,254.8800000,253.3300000,253.6600000,444763
US1.TSLA,60,20160427,170000,252.7500000,255.0000000,250.5100000,251.1000000,500105
US1.TSLA,60,20160427,180000,250.9900000,252.7700000,249.7600000,250.6230000,651902
US1.TSLA,60,20160427,190000,250.5600000,251.5800000,249.4000000,251.0700000,465488
US1.TSLA,60,20160427,200000,251.0500000,251.5000000,250.2800000,251.4500000,167934
US1.TSLA,60,20160427,210000,251.4100000,251.4750000,250.5300000,250.8950000,105093
US1.TSLA,60,20160427,220000,250.9100000,252.0700000,249.9100000,250.2408000,455944
US1.TSLA,60,20160427,230000,250.2100000,251.7200000,250.1700000,251.4100000,353787
US1.TSLA,60,20160428,170000,249.8500000,252.9500000,249.2100000,251.8900000,346474
US1.TSLA,60,20160428,180000,251.9850000,252.1800000,250.1100000,252.0800000,431059
US1.TSLA,60,20160428,190000,252.1000000,253.4300000,251.2200000,252.4500000,259702
US1.TSLA,60,20160428,200000,252.3600000,253.0400000,251.7001000,252.0400000,167082
US1.TSLA,60,20160428,210000,252.1000000,252.4100000,251.3100000,251.7200000,159338
US1.TSLA,60,20160428,220000,251.9000000,252.3400000,251.2300000,251.3850000,255556
US1.TSLA,60,20160428,230000,251.2900000,251.4200000,247.4400000,247.7100000,474511
US1.TSLA,60,20160429,170000,248.1400000,248.4300000,245.2800000,245.8800000,565081
US1.TSLA,60,20160429,180000,245.8100000,246.9900000,243.8400000,244.1584000,643456
US1.TSLA,60,20160429,190000,244.0950000,245.3723000,238.9700000,240.5100000,995471
US1.TSLA,60,20160429,200000,240.5100000,242.2700000,238.4050000,239.4230000,642457
US1.TSLA,60,20160429,210000,239.6683000,241.5600000,238.0100000,238.3190000,388350
US1.TSLA,60,20160429,220000,238.3200000,239.2400000,237.8100000,238.7350000,467507
US1.TSLA,60,20160429,230000,238.7500000,241.7800000,238.6300000,240.7400000,685471
US1.TSLA,60,20160502,170000,241.5000000,241.5000000,235.0000000,236.7900000,608131
US1.TSLA,60,20160502,180000,236.7300000,240.2000000,235.5000000,236.9420000,614717
US1.TSLA,60,20160502,190000,236.9600000,237.1700000,234.8200000,236.2400000,450094
US1.TSLA,60,20160502,200000,236.1879000,238.7599000,236.0600000,237.9800000,348884
US1.TSLA,60,20160502,210000,237.9800000,239.8500000,237.5400000,239.5000000,299912
US1.TSLA,60,20160502,220000,239.5827000,242.4600000,239.5000000,242.3517000,406913
US1.TSLA,60,20160502,230000,242.3001000,243.1900000,241.3500000,241.8000000,474065
US1.TSLA,60,20160503,170000,237.3600000,238.9100000,233.5700000,234.6700000,663245
US1.TSLA,60,20160503,180000,234.5700000,236.3300000,233.5850000,233.6916000,635789
US1.TSLA,60,20160503,190000,233.6900000,234.9800000,232.8100000,234.7200000,480239
US1.TSLA,60,20160503,200000,234.7014000,236.5500000,233.3770000,236.5050000,313388
US1.TSLA,60,20160503,210000,236.5050000,237.4400000,235.2000000,235.3120000,346101
US1.TSLA,60,20160503,220000,235.2000000,236.1000000,233.3300000,233.6000000,343840
US1.TSLA,60,20160503,230000,233.6450000,233.7500000,231.6200000,232.3700000,748471
US1.TSLA,60,20160504,170000,230.2900000,234.4600000,230.0100000,232.5700000,636578
US1.TSLA,60,20160504,180000,232.5200000,233.0500000,228.0200000,228.4500000,783354
US1.TSLA,60,20160504,190000,228.4500000,229.2900000,226.0000000,228.7000000,774842
US1.TSLA,60,20160504,200000,228.7399000,229.4400000,221.2500000,223.8000000,1318317
US1.TSLA,60,20160504,210000,223.7000000,224.4300000,220.5000000,222.2360000,830381
US1.TSLA,60,20160504,220000,222.0992000,223.2800000,220.4000000,222.4200000,611286
US1.TSLA,60,20160504,230000,222.4250000,224.4000000,221.6200000,222.5000000,1284838
US1.TSLA,60,20160505,170000,228.4600000,228.6400000,217.5000000,219.4000000,2211967
US1.TSLA,60,20160505,180000,219.4000000,220.4300000,211.9900000,213.6100000,2484466
US1.TSLA,60,20160505,190000,213.6200000,216.2900000,211.7300000,214.5300000,1057163
US1.TSLA,60,20160505,200000,214.5900000,216.0000000,212.8700000,213.7111000,675883
US1.TSLA,60,20160505,210000,213.8278000,213.9600000,209.7900000,211.3300000,871844
US1.TSLA,60,20160505,220000,211.2850000,214.4300000,211.0600000,213.3021000,711683
US1.TSLA,60,20160505,230000,213.3800000,213.7300000,210.8000000,211.4800000,1177145
US1.TSLA,60,20160506,170000,210.8700000,212.8650000,208.1100000,210.2675000,1187551
US1.TSLA,60,20160506,180000,210.3342000,213.5000000,209.2101000,210.0800000,1053847
US1.TSLA,60,20160506,190000,210.1000000,212.9600000,210.0200000,212.3900000,566207
US1.TSLA,60,20160506,200000,212.4000000,214.6200000,211.4600000,214.6100000,434421
US1.TSLA,60,20160506,210000,214.5840000,216.3700000,214.5300000,215.5000000,627764
US1.TSLA,60,20160506,220000,215.4600000,216.1100000,214.6700000,215.2400000,391431
US1.TSLA,60,20160506,230000,215.1650000,215.4560000,214.0100000,214.9200000,652445
US1.TSLA,60,20160509,170000,215.7200000,216.1500000,211.4300000,212.0600000,681762
US1.TSLA,60,20160509,180000,212.2000000,214.3700000,211.0100000,212.8900000,678300
US1.TSLA,60,20160509,190000,212.9800000,213.4002000,209.7000000,209.7800000,522295
US1.TSLA,60,20160509,200000,209.7100000,209.8800000,206.8000000,207.7100000,719138
US1.TSLA,60,20160509,210000,207.7350000,210.3400000,207.6500000,208.7800000,506924
US1.TSLA,60,20160509,220000,208.8700000,209.6100000,208.0000000,209.4860000,352379
US1.TSLA,60,20160509,230000,209.4900000,209.5400000,208.6000000,208.8200000,494853
US1.TSLA,60,20160510,170000,207.5500000,209.4700000,205.0000000,207.0200000,888728
US1.TSLA,60,20160510,180000,207.1900000,207.7100000,205.2900000,207.1300000,652260
US1.TSLA,60,20160510,190000,207.1806000,209.0000000,206.8200000,207.2550000,412154
US1.TSLA,60,20160510,200000,207.3333000,207.6566000,206.1000000,207.0000000,290386
US1.TSLA,60,20160510,210000,206.9300000,207.9000000,205.7500000,207.7000000,290339
US1.TSLA,60,20160510,220000,207.7300000,208.7400000,207.6000000,208.0250000,291230
US1.TSLA,60,20160510,230000,207.9400000,208.8700000,206.9294000,208.6700000,556323
US1.TSLA,60,20160511,170000,207.5900000,210.7600000,206.0500000,209.2375000,788335
US1.TSLA,60,20160511,180000,209.3125000,212.6400000,209.2375000,211.4000000,951648
US1.TSLA,60,20160511,190000,211.4350000,214.4897000,210.0500000,213.9300000,584897
US1.TSLA,60,20160511,200000,213.9192000,215.4800000,213.4100000,214.7520000,413474
US1.TSLA,60,20160511,210000,214.7100000,214.7597000,211.1601000,211.2900000,382616
US1.TSLA,60,20160511,220000,211.1600000,211.6800000,209.9500000,210.7000000,416703
US1.TSLA,60,20160511,230000,210.8000000,211.0200000,208.5920000,208.9400000,496918
US1.TSLA,60,20160512,170000,211.4400000,211.6700000,207.0000000,208.2400000,552362
US1.TSLA,60,20160512,180000,208.2600000,208.7400000,205.1200000,205.6396000,545852
US1.TSLA,60,20160512,190000,205.8400000,206.2699000,203.6572000,204.0500000,560458
US1.TSLA,60,20160512,200000,204.1000000,206.4000000,203.6800000,206.0500000,390406
US1.TSLA,60,20160512,210000,206.1100000,206.5600000,205.2200000,206.2700000,197213
US1.TSLA,60,20160512,220000,206.2700000,209.6000000,206.2400000,209.0720000,422322
US1.TSLA,60,20160512,230000,209.0300000,209.2290000,207.0000000,207.2001000,374922
US1.TSLA,60,20160513,170000,207.7800000,211.2000000,207.2900000,209.1499000,485139
US1.TSLA,60,20160513,180000,209.1400000,210.6100000,208.2200000,210.3799000,408412
US1.TSLA,60,20160513,190000,210.3700000,210.9000000,208.5100000,208.5100000,231992
US1.TSLA,60,20160513,200000,208.6940000,209.6150000,207.8200000,208.0200000,221291
US1.TSLA,60,20160513,210000,208.0800000,208.3600000,206.9400000,207.4600000,247898
US1.TSLA,60,20160513,220000,207.4200000,208.1400000,206.7000000,207.7382000,290661
US1.TSLA,60,20160513,230000,207.8060000,208.7100000,207.3700000,207.7800000,434026
US1.TSLA,60,20160516,170000,208.1500000,211.7900000,208.0000000,210.2300000,458598
US1.TSLA,60,20160516,180000,210.3200000,212.7400000,210.1400000,212.5800000,548879
US1.TSLA,60,20160516,190000,212.5850000,213.1500000,211.1200000,211.3000000,305796
US1.TSLA,60,20160516,200000,211.2600000,211.3900000,208.9300000,209.3500000,316320
US1.TSLA,60,20160516,210000,209.3140000,209.7999000,207.9200000,208.0700000,268977
US1.TSLA,60,20160516,220000,208.1099000,208.9000000,207.9500000,208.5445000,212063
US1.TSLA,60,20160516,230000,208.5279000,209.2199000,208.1000000,208.2300000,297096
US1.TSLA,60,20160517,170000,209.0500000,209.8199000,206.8600000,208.3600000,316389
US1.TSLA,60,20160517,180000,208.2700000,208.5000000,205.9600000,206.7205000,431865
US1.TSLA,60,20160517,190000,206.6800000,207.6000000,206.0100000,207.0650000,208960
US1.TSLA,60,20160517,200000,207.2036000,207.6000000,206.3900000,206.7200000,167723
US1.TSLA,60,20160517,210000,206.9100000,207.2400000,206.2500000,206.3100000,259666
US1.TSLA,60,20160517,220000,206.3229000,206.5900000,204.6700000,205.0300000,393098
US1.TSLA,60,20160517,230000,205.0000000,205.5000000,204.0200000,204.7200000,449868
US1.TSLA,60,20160518,170000,209.1500000,212.4700000,207.7500000,212.1250000,1111356
US1.TSLA,60,20160518,180000,212.1500000,215.3100000,212.0918000,213.5300000,1187109
US1.TSLA,60,20160518,190000,213.5300000,213.9800000,212.4200000,212.5800000,451494
US1.TSLA,60,20160518,200000,212.8200000,213.1800000,211.2500000,212.1000000,347810
US1.TSLA,60,20160518,210000,212.2000000,212.9700000,211.1600000,211.2692000,204534
US1.TSLA,60,20160518,220000,211.1900000,211.7000000,208.8250000,211.3400000,554757
US1.TSLA,60,20160518,230000,211.2705000,212.1000000,210.0000000,211.1600000,449128
US1.TSLA,60,20160519,170000,213.6200000,216.4700000,210.2500000,211.3000000,1274361
US1.TSLA,60,20160519,180000,211.1754000,212.6650000,209.0000000,209.0600000,935967
US1.TSLA,60,20160519,190000,209.2350000,209.8700000,207.3000000,208.8150000,568135
US1.TSLA,60,20160519,200000,208.8550000,209.8490000,207.4049000,207.7900000,246131
US1.TSLA,60,20160519,210000,207.6922000,210.3600000,207.5300000,209.8662000,348415
US1.TSLA,60,20160519,220000,209.8300000,213.4399000,209.8300000,212.3616000,930370
US1.TSLA,60,20160519,230000,212.2900000,216.7900000,212.0800000,215.1200000,1275477
US1.TSLA,60,20160520,170000,216.9900000,218.7000000,216.3500000,217.6894000,1919762
US1.TSLA,60,20160520,180000,217.7123000,220.0000000,217.2600000,218.3300000,1758953
US1.TSLA,60,20160520,190000,218.3800000,218.8300000,217.1100000,217.1100000,638757
US1.TSLA,60,20160520,200000,217.1650000,218.4200000,217.1300000,217.5600000,484333
US1.TSLA,60,20160520,210000,217.5200000,218.3000000,217.5000000,217.9650000,365440
US1.TSLA,60,20160520,220000,217.9400000,218.8000000,217.5400000,218.3200000,567862
US1.TSLA,60,20160520,230000,218.3200000,220.5500000,217.7800000,220.3300000,1326637
US1.TSLA,60,20160523,170000,219.8700000,220.8000000,217.0700000,218.4900000,986111
US1.TSLA,60,20160523,180000,218.5800000,222.6000000,218.5500000,220.8600000,995620
US1.TSLA,60,20160523,190000,220.8900000,221.2500000,218.0401000,218.9450000,471175
US1.TSLA,60,20160523,200000,219.0000000,219.0400000,217.6500000,218.2001000,518097
US1.TSLA,60,20160523,210000,218.2644000,218.5700000,216.4000000,216.8500000,385205
US1.TSLA,60,20160523,220000,216.8900000,217.5700000,216.1500000,216.9400000,338183
US1.TSLA,60,20160523,230000,217.0000000,217.1500000,215.8600000,216.1300000,554065
US1.TSLA,60,20160524,170000,216.6000000,217.6600000,215.1800000,215.5900000,652765
US1.TSLA,60,20160524,180000,215.5800000,218.3000000,215.3900000,216.1500000,571028
US1.TSLA,60,20160524,190000,216.0450000,218.7400000,216.0450000,218.2000000,318727
US1.TSLA,60,20160524,200000,218.1600000,218.6400000,217.5700000,218.2600000,190995
US1.TSLA,60,20160524,210000,218.2600000,218.5000000,217.1300000,217.7300000,171713
US1.TSLA,60,20160524,220000,217.7200000,218.1700000,217.1600000,217.9850000,139255
US1.TSLA,60,20160524,230000,217.9900000,218.3400000,217.5300000,217.8100000,413648
US1.TSLA,60,20160525,170000,217.9100000,219.4000000,216.5100000,219.1550000,402798
US1.TSLA,60,20160525,180000,219.2400000,219.5900000,218.1100000,218.9300000,379270
US1.TSLA,60,20160525,190000,218.9300000,220.7500000,218.7600000,220.2000000,554482
US1.TSLA,60,20160525,200000,220.2000000,220.5100000,219.4600000,220.5000000,223441
US1.TSLA,60,20160525,210000,220.4160000,221.3600000,220.0600000,220.7500000,237445
US1.TSLA,60,20160525,220000,220.7100000,220.9600000,219.6200000,219.7500000,252913
US1.TSLA,60,20160525,230000,219.6501000,220.2500000,219.3000000,219.5700000,401343
US1.TSLA,60,20160526,170000,220.5000000,222.0000000,219.0500000,219.3850000,526615
US1.TSLA,60,20160526,180000,219.2650000,222.3400000,219.2000000,221.6000000,826737
US1.TSLA,60,20160526,190000,221.6000000,224.1000000,221.6000000,223.4000000,604309
US1.TSLA,60,20160526,200000,223.4300000,223.7000000,222.5700000,222.9899000,334834
US1.TSLA,60,20160526,210000,222.9900000,223.3600000,222.6400000,222.9390000,163256
US1.TSLA,60,20160526,220000,222.9824000,224.4500000,222.6200000,224.3150000,311660
US1.TSLA,60,20160526,230000,224.2100000,225.2600000,223.8300000,225.2100000,734637
US1.TSLA,60,20160527,170000,224.9900000,225.9300000,223.4400000,224.3700000,498591
US1.TSLA,60,20160527,180000,224.4845000,224.6600000,220.7500000,221.3000000,789172
US1.TSLA,60,20160527,190000,221.3000000,222.6200000,220.9500000,222.5000000,324485
US1.TSLA,60,20160527,200000,222.5183000,223.0500000,222.3900000,222.9682000,205008
US1.TSLA,60,20160527,210000,222.9600000,224.3800000,222.9400000,223.4003000,298765
US1.TSLA,60,20160527,220000,223.3200000,223.8999000,222.7537000,223.0700000,188389
US1.TSLA,60,20160527,230000,223.0700000,223.4900000,222.3600000,222.8900000,437038
US1.TSLA,60,20160531,170000,223.0400000,224.7497000,222.5100000,222.6600000,253342
US1.TSLA,60,20160531,180000,222.6050000,223.9000000,221.5001000,222.2600000,250803
US1.TSLA,60,20160531,190000,222.2600000,223.3600000,222.0000000,222.3599000,178106
US1.TSLA,60,20160531,200000,222.3014000,223.1800000,222.2500000,222.7013000,122537
US1.TSLA,60,20160531,210000,222.7350000,223.0100000,222.3500000,222.8600000,116848
US1.TSLA,60,20160531,220000,222.8027000,222.8500000,221.9000000,222.4100000,174099
US1.TSLA,60,20160531,230000,222.2700000,223.3000000,222.0000000,223.1400000,506958
US1.TSLA,60,20160601,170000,221.4800000,222.4000000,216.8900000,216.9911000,613661
US1.TSLA,60,20160601,180000,217.0740000,219.0000000,216.9000000,217.6500000,604429
US1.TSLA,60,20160601,190000,217.6500000,218.8200000,217.5600000,218.3300000,361311
US1.TSLA,60,20160601,200000,218.2900000,220.7600000,218.1301000,220.7600000,296999
US1.TSLA,60,20160601,210000,220.7000000,220.8300000,219.2250000,219.6600000,145008
US1.TSLA,60,20160601,220000,219.6936000,219.9000000,218.5000000,219.0000000,172416
US1.TSLA,60,20160601,230000,219.1800000,219.9400000,218.8900000,219.4600000,310241
US1.TSLA,60,20160602,170000,219.5900000,219.9090000,217.4100000,218.4400000,218850
US1.TSLA,60,20160602,180000,218.5400000,219.5000000,217.1100000,218.3100000,384401
US1.TSLA,60,20160602,190000,218.4900000,218.9900000,217.6400000,218.5100000,234800
US1.TSLA,60,20160602,200000,218.4300000,218.4400000,217.6000000,218.2900000,129041
US1.TSLA,60,20160602,210000,218.2900000,219.2800000,218.2400000,219.0000000,175618
US1.TSLA,60,20160602,220000,218.9600000,219.7899000,218.8400000,219.1600000,156952
US1.TSLA,60,20160602,230000,219.2400000,219.6700000,218.2800000,218.9600000,256358
US1.TSLA,60,20160603,170000,220.0000000,221.9400000,219.5600000,221.4000000,385340
US1.TSLA,60,20160603,180000,221.2700000,221.3100000,218.4000000,219.0200000,338676
US1.TSLA,60,20160603,190000,219.0700000,219.2800000,218.1700000,218.7100000,198190
US1.TSLA,60,20160603,200000,218.8599000,218.9300000,218.3000000,218.4000000,134513
US1.TSLA,60,20160603,210000,218.5300000,219.1300000,218.0100000,218.8133000,130764
US1.TSLA,60,20160603,220000,218.8343000,219.4699000,218.2700000,218.9199000,237267
US1.TSLA,60,20160603,230000,218.8100000,219.6100000,218.7200000,218.9900000,417797
US1.TSLA,60,20160606,170000,218.1000000,219.2900000,215.4500000,217.4800000,527452
US1.TSLA,60,20160606,180000,217.3161000,218.8900000,216.4000000,218.6200000,255744
US1.TSLA,60,20160606,190000,218.6400000,220.1000000,218.4500000,219.4400000,289185
US1.TSLA,60,20160606,200000,219.4800000,220.0800000,218.5200000,218.9800000,165778
US1.TSLA,60,20160606,210000,218.9984000,220.9000000,218.9200000,220.7800000,158322
US1.TSLA,60,20160606,220000,220.6650000,220.6833000,219.9800000,220.4700000,158455
US1.TSLA,60,20160606,230000,220.4300000,220.8800000,219.8600000,220.6900000,305506
US1.TSLA,60,20160607,170000,221.8700000,227.4400000,221.5200000,226.4200000,864408
US1.TSLA,60,20160607,180000,226.5000000,228.4900000,226.0000000,227.9500000,892475
US1.TSLA,60,20160607,190000,228.0800000,232.8000000,227.6800000,230.7100000,1125259
US1.TSLA,60,20160607,200000,230.7002000,232.5000000,230.5600000,232.0000000,468667
US1.TSLA,60,20160607,210000,231.9431000,234.4400000,231.8600000,232.8300000,679841
US1.TSLA,60,20160607,220000,232.8500000,233.5400000,231.8200000,231.8801000,428610
US1.TSLA,60,20160607,230000,232.0700000,232.7100000,231.2100000,232.5000000,774126
US1.TSLA,60,20160608,170000,233.8000000,240.5500000,233.5400000,240.4000000,1430684
US1.TSLA,60,20160608,180000,240.4242000,240.8450000,237.5600000,238.0799000,993934
US1.TSLA,60,20160608,190000,237.9500000,238.1600000,233.6300000,233.7800000,872076
US1.TSLA,60,20160608,200000,233.6900000,235.8000000,232.6050000,235.6900000,529710
US1.TSLA,60,20160608,210000,235.6900000,236.6000000,234.7100000,234.8780000,354328
US1.TSLA,60,20160608,220000,234.9200000,235.6700000,234.1700000,235.4500000,303170
US1.TSLA,60,20160608,230000,235.4200000,236.4500000,235.2600000,235.5100000,512550
US1.TSLA,60,20160609,170000,234.9800000,235.3300000,232.2000000,234.5000000,481619
US1.TSLA,60,20160609,180000,234.5500000,234.8500000,232.3000000,233.5000000,541923
US1.TSLA,60,20160609,190000,233.5500000,234.1000000,232.6800000,233.1200000,309008
US1.TSLA,60,20160609,200000,233.0300000,233.9700000,232.4600000,233.5400000,197951
