<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.GOOG,60,20161007,210000,772.1800000,774.7800000,771.6000000,774.1800000,53834
US1.GOOG,60,20161007,220000,774.2500000,775.7500000,773.9000000,775.2676000,45962
US1.GOOG,60,20161007,230000,775.3200000,775.9700000,774.0786000,775.0800000,114673
US1.GOOG,60,20161010,170000,777.7100000,780.7200000,775.8700000,780.5100000,104185
US1.GOOG,60,20161010,180000,780.6100000,783.4254000,780.4309000,783.3000000,93290
US1.GOOG,60,20161010,190000,783.4600000,786.8200000,782.5049000,786.6300000,71737
US1.GOOG,60,20161010,200000,786.5100000,787.6000000,785.4100000,787.5700000,63510
US1.GOOG,60,20161010,210000,787.5100000,788.4700000,786.3300000,788.3000000,92338
US1.GOOG,60,20161010,220000,788.3800000,789.3800000,788.0401000,789.2200000,94200
US1.GOOG,60,20161010,230000,789.3000000,789.3400000,785.8200000,786.3300000,206556
US1.GOOG,60,20161011,170000,786.8700000,791.5250000,786.1200000,788.0820000,147384
US1.GOOG,60,20161011,180000,787.7600000,792.2800000,786.3700000,786.6000000,186258
US1.GOOG,60,20161011,190000,786.1200000,786.9300000,783.5900000,784.8800000,114859
US1.GOOG,60,20161011,200000,784.9100000,785.9000000,783.8200000,785.1799000,67257
US1.GOOG,60,20161011,210000,784.8200000,784.9800000,782.1700000,782.2800000,81849
US1.GOOG,60,20161011,220000,782.3500000,783.3600000,780.5800000,781.9600000,97657
US1.GOOG,60,20161011,230000,781.9200000,783.9000000,781.1500000,782.8100000,147978
US1.GOOG,60,20161012,170000,784.7400000,785.7500000,782.2900000,783.5499000,82087
US1.GOOG,60,20161012,180000,783.4100000,784.8500000,782.0600000,783.3900000,91564
US1.GOOG,60,20161012,190000,783.4580000,785.9200000,783.2400000,785.1100000,69668
US1.GOOG,60,20161012,200000,784.9950000,785.9600000,784.8200000,785.3000000,39643
US1.GOOG,60,20161012,210000,785.1500000,786.6900000,785.0200000,786.2800000,50216
US1.GOOG,60,20161012,220000,786.2600000,788.1300000,785.2800000,787.0744000,75297
US1.GOOG,60,20161012,230000,786.9200000,787.6700000,785.0200000,786.1300000,163098
US1.GOOG,60,20161013,170000,781.2200000,781.2200000,773.0000000,774.1750000,258184
US1.GOOG,60,20161013,180000,774.0000000,776.9800000,773.8800000,775.3500000,140393
US1.GOOG,60,20161013,190000,775.0800000,776.8600000,774.0100000,776.6371000,76426
US1.GOOG,60,20161013,200000,776.8400000,778.0800000,775.2500000,777.5568000,53172
US1.GOOG,60,20161013,210000,777.7500000,777.9400000,776.2500000,777.7400000,50202
US1.GOOG,60,20161013,220000,777.8000000,779.0916000,777.4800000,778.9100000,68997
US1.GOOG,60,20161013,230000,778.8800000,779.8300000,777.5300000,778.1800000,167921
US1.GOOG,60,20161014,170000,781.6500000,783.9500000,781.5550000,782.1700000,105725
US1.GOOG,60,20161014,180000,782.1100000,782.5600000,781.1420000,782.3200000,72608
US1.GOOG,60,20161014,190000,782.2400000,782.6400000,777.8100000,778.1000000,75030
US1.GOOG,60,20161014,200000,778.0613000,779.3000000,776.0000000,778.6200000,54667
US1.GOOG,60,20161014,210000,778.6140000,780.2300000,777.7710000,778.6700000,38559
US1.GOOG,60,20161014,220000,778.2439000,779.3000000,777.2200000,777.8600000,31197
US1.GOOG,60,20161014,230000,777.4900000,779.4900000,777.4900000,778.5300000,113911
US1.GOOG,60,20161017,170000,779.9100000,780.7500000,777.5000000,779.2900000,140042
US1.GOOG,60,20161017,180000,779.1101000,785.8500000,779.1101000,784.9400000,183090
US1.GOOG,60,20161017,190000,785.0400000,785.5500000,784.0200000,784.6500000,58363
US1.GOOG,60,20161017,200000,784.6300000,785.3200000,783.1500000,783.8500000,59895
US1.GOOG,60,20161017,210000,783.6800000,784.0300000,781.1300000,781.1800000,54166
US1.GOOG,60,20161017,220000,781.3800000,783.0700000,780.8500000,783.0700000,54152
US1.GOOG,60,20161017,230000,782.8200000,782.9699000,779.1000000,779.9000000,96858
US1.GOOG,60,20161018,170000,787.8500000,793.1600000,785.5650000,791.9400000,245487
US1.GOOG,60,20161018,180000,791.9150000,792.6900000,788.8600000,792.6300000,184716
US1.GOOG,60,20161018,190000,792.7500000,799.2000000,792.7500000,799.2000000,151044
US1.GOOG,60,20161018,200000,799.2000000,800.9500000,798.8325000,800.3000000,156070
US1.GOOG,60,20161018,210000,800.0900000,800.2200000,797.7600000,799.8250000,117437
US1.GOOG,60,20161018,220000,799.5500000,801.6100000,799.0200000,799.9600000,119187
US1.GOOG,60,20161018,230000,799.9700000,800.1044000,795.0100000,795.2600000,242324
US1.GOOG,60,20161019,170000,798.5700000,803.9500000,797.6350000,802.9800000,249881
US1.GOOG,60,20161019,180000,802.7600000,804.6300000,801.3600000,802.2300000,277428
US1.GOOG,60,20161019,190000,802.3800000,803.0800000,799.1550000,799.6200000,195004
US1.GOOG,60,20161019,200000,799.6000000,802.3489000,799.4600000,802.2328000,68483
US1.GOOG,60,20161019,210000,802.2200000,802.3100000,801.0700000,801.5500000,49803
US1.GOOG,60,20161019,220000,801.4100000,802.5000000,801.2300000,802.4400000,72674
US1.GOOG,60,20161019,230000,802.5000000,804.1600000,801.3900000,801.5600000,193378
US1.GOOG,60,20161020,170000,803.2900000,803.7390000,798.9500000,802.5482000,232658
US1.GOOG,60,20161020,180000,802.4750000,803.9700000,797.0500000,798.0000000,183571
US1.GOOG,60,20161020,190000,797.8900000,799.1200000,796.0300000,797.8000000,152971
US1.GOOG,60,20161020,200000,798.0000000,800.3500000,797.4200000,799.3950000,169664
US1.GOOG,60,20161020,210000,799.4250000,799.8000000,796.4200000,797.2600000,62173
US1.GOOG,60,20161020,220000,797.0900000,800.2200000,797.0000000,799.5600000,62890
US1.GOOG,60,20161020,230000,799.3400000,799.9700000,796.6900000,796.8600000,250502
US1.GOOG,60,20161021,170000,795.0100000,799.3300000,794.0000000,798.5900000,189776
US1.GOOG,60,20161021,180000,798.3700000,798.6100000,795.6100000,796.5200000,126674
US1.GOOG,60,20161021,190000,796.5800000,797.6800000,795.8600000,795.8600000,57146
US1.GOOG,60,20161021,200000,795.9200000,797.8700000,794.5300000,797.8700000,98512
US1.GOOG,60,20161021,210000,797.9600000,798.9700000,797.4400000,798.6500000,67869
US1.GOOG,60,20161021,220000,798.5900000,798.6900000,796.4100000,798.0200000,66847
US1.GOOG,60,20161021,230000,798.2600000,799.5000000,797.0600000,799.3800000,167272
US1.GOOG,60,20161024,170000,804.9000000,809.8400000,804.8200000,808.9900000,141870
US1.GOOG,60,20161024,180000,809.2550000,810.4500000,806.5011000,810.0100000,155110
US1.GOOG,60,20161024,190000,810.0000000,813.7800000,810.0000000,813.0000000,103756
US1.GOOG,60,20161024,200000,812.9250000,813.7100000,812.4150000,813.2000000,68717
US1.GOOG,60,20161024,210000,813.2051000,815.1800000,812.7950000,814.3400000,86778
US1.GOOG,60,20161024,220000,814.2000000,814.6400000,813.0100000,813.0900000,93280
US1.GOOG,60,20161024,230000,813.3308000,813.7799000,811.2000000,813.0100000,215827
US1.GOOG,60,20161025,170000,816.6800000,816.6800000,809.5500000,811.8500000,236524
US1.GOOG,60,20161025,180000,812.1500000,812.8693000,809.1330000,810.5155000,181503
US1.GOOG,60,20161025,190000,810.5800000,811.5800000,808.4100000,808.4100000,145436
US1.GOOG,60,20161025,200000,808.5100000,808.6450000,805.1400000,807.7634000,191034
US1.GOOG,60,20161025,210000,807.2700000,807.9300000,806.0900000,807.4400000,82354
US1.GOOG,60,20161025,220000,807.4600000,807.9800000,805.6000000,806.1700000,78220
US1.GOOG,60,20161025,230000,806.2500000,808.1250000,806.0200000,807.8400000,109064
US1.GOOG,60,20161026,170000,806.3400000,806.9800000,799.7400000,801.0100000,161164
US1.GOOG,60,20161026,180000,801.1200000,803.6100000,800.0200000,803.1700000,188865
US1.GOOG,60,20161026,190000,803.1000000,804.8500000,801.2000000,801.5100000,134770
US1.GOOG,60,20161026,200000,801.5300000,802.1800000,800.4200000,800.5164000,79513
US1.GOOG,60,20161026,210000,800.6000000,801.3000000,797.3500000,797.6000000,146459
US1.GOOG,60,20161026,220000,797.6200000,799.5000000,796.3200000,799.0400000,117946
US1.GOOG,60,20161026,230000,798.9500000,800.1700000,798.0100000,799.4300000,161590
US1.GOOG,60,20161027,170000,801.0000000,803.4900000,795.6400000,795.8800000,229241
US1.GOOG,60,20161027,180000,796.0900000,796.2400000,791.5000000,792.3900000,252671
US1.GOOG,60,20161027,190000,792.4200000,794.9600000,792.1600000,794.7415000,129494
US1.GOOG,60,20161027,200000,794.7500000,795.8450000,793.7800000,794.1300000,90307
US1.GOOG,60,20161027,210000,794.1700000,794.3400000,792.6100000,793.0550000,136257
US1.GOOG,60,20161027,220000,793.1700000,795.4250000,793.1100000,794.0100000,119215
US1.GOOG,60,20161027,230000,794.1000000,798.3700000,793.0000000,796.7800000,378204
US1.GOOG,60,20161028,170000,808.3700000,809.9400000,796.4000000,808.3900000,692600
US1.GOOG,60,20161028,180000,808.1250000,815.4900000,807.7700000,812.7400000,543541
US1.GOOG,60,20161028,190000,812.7300000,813.3500000,808.6900000,809.0500000,243958
US1.GOOG,60,20161028,200000,808.7900000,809.9800000,804.0000000,805.3000000,243712
US1.GOOG,60,20161028,210000,805.5100000,805.5700000,796.0000000,796.1800000,296777
US1.GOOG,60,20161028,220000,796.3400000,801.2000000,796.0200000,799.0800000,221538
US1.GOOG,60,20161028,230000,799.0600000,800.0919000,793.5900000,795.4300000,610424
US1.GOOG,60,20161031,170000,795.4700000,796.8600000,790.5200000,791.0300000,282653
US1.GOOG,60,20161031,180000,791.5700000,793.8700000,790.0200000,792.3997000,265051
US1.GOOG,60,20161031,190000,792.5800000,793.1200000,790.7700000,791.4600000,128073
US1.GOOG,60,20161031,200000,791.4500000,791.8100000,787.4800000,787.9000000,159719
US1.GOOG,60,20161031,210000,787.8500000,788.8900000,784.2172000,784.8724000,158780
US1.GOOG,60,20161031,220000,784.9300000,786.9100000,784.0000000,784.8400000,164750
US1.GOOG,60,20161031,230000,784.7000000,786.2000000,784.0200000,784.7300000,364179
US1.GOOG,60,20161101,170000,783.7800000,787.3300000,782.2900000,785.0000000,274581
US1.GOOG,60,20161101,180000,784.9050000,785.4550000,782.6600000,784.7200000,242191
US1.GOOG,60,20161101,190000,784.6800000,789.4900000,784.6800000,788.8100000,175338
US1.GOOG,60,20161101,200000,788.9000000,788.9689000,781.6210000,783.2336000,168759
US1.GOOG,60,20161101,210000,783.1500000,783.2200000,778.6900000,779.8400000,181807
US1.GOOG,60,20161101,220000,779.8800000,780.8600000,775.5400000,779.2000000,224331
US1.GOOG,60,20161101,230000,779.2000000,784.2500000,777.9300000,783.6100000,341577
US1.GOOG,60,20161102,170000,778.2200000,781.5000000,778.2000000,780.2200000,114897
US1.GOOG,60,20161102,180000,780.0200000,781.6500000,775.3900000,775.5600000,111911
US1.GOOG,60,20161102,190000,775.5000000,777.9800000,773.8200000,773.9100000,154649
US1.GOOG,60,20161102,200000,773.9700000,774.4900000,771.5200000,772.4500000,138284
US1.GOOG,60,20161102,210000,772.6500000,773.0900000,767.4116000,768.3400000,267181
US1.GOOG,60,20161102,220000,768.5250000,772.9900000,763.4496000,768.4600000,238888
US1.GOOG,60,20161102,230000,768.1000000,771.1900000,767.2300000,768.7000000,181563
US1.GOOG,60,20161103,170000,767.0100000,769.9500000,759.0300000,759.7100000,206667
US1.GOOG,60,20161103,180000,759.5800000,767.4750000,759.5000000,767.2350000,266130
US1.GOOG,60,20161103,190000,767.1500000,769.7899000,766.4600000,767.2700000,132568
US1.GOOG,60,20161103,200000,767.2700000,767.5100000,761.6000000,763.1700000,104653
US1.GOOG,60,20161103,210000,763.4000000,764.7500000,760.6453000,762.2500000,102157
US1.GOOG,60,20161103,220000,762.0500000,763.1800000,759.7150000,761.7500000,104248
US1.GOOG,60,20161103,230000,761.4400000,762.5900000,759.7100000,762.2400000,170077
US1.GOOG,60,20161104,170000,750.6700000,766.0985000,750.5611000,760.0500000,274411
US1.GOOG,60,20161104,180000,760.1380000,765.8400000,759.6400000,764.1200000,202926
US1.GOOG,60,20161104,190000,764.1950000,765.9580000,762.6200000,763.9500000,165792
US1.GOOG,60,20161104,200000,764.0700000,769.8900000,763.7400000,769.7400000,184972
US1.GOOG,60,20161104,210000,769.9100000,770.3600000,766.8456000,767.7300000,130789
US1.GOOG,60,20161104,220000,767.8400000,768.2995000,766.0000000,766.4442000,195665
US1.GOOG,60,20161104,230000,766.2500000,766.3000000,761.4350000,762.1100000,265101
US1.GOOG,60,20161107,180000,774.5000000,779.4800000,772.5500000,776.7500000,182448
US1.GOOG,60,20161107,190000,776.7400000,782.4500000,776.2900000,782.2950000,132806
US1.GOOG,60,20161107,200000,782.4400000,785.1900000,782.1022000,782.8200000,119746
US1.GOOG,60,20161107,210000,782.9621000,783.4953000,780.2000000,782.4000000,83850
US1.GOOG,60,20161107,220000,783.0100000,784.8400000,782.2000000,784.5900000,64793
US1.GOOG,60,20161107,230000,784.4200000,784.5300000,779.5000000,779.8200000,91429
US1.GOOG,60,20161108,000000,779.9600000,783.7400000,778.2700000,782.5100000,184417
US1.GOOG,60,20161108,180000,783.4000000,784.7200000,780.1900000,781.4300000,99192
US1.GOOG,60,20161108,190000,781.2500000,786.2500000,780.8600000,786.0550000,100556
US1.GOOG,60,20161108,200000,786.0400000,791.2700000,785.7100000,791.0000000,103655
US1.GOOG,60,20161108,210000,791.1100000,795.6330000,791.1100000,795.0947000,103945
US1.GOOG,60,20161108,220000,795.3400000,795.3400000,791.3900000,792.5420000,128231
US1.GOOG,60,20161108,230000,792.3900000,792.4300000,789.2758000,791.7300000,95521
US1.GOOG,60,20161109,000000,791.9450000,794.2700000,789.2900000,790.5800000,169754
US1.GOOG,60,20161109,180000,779.9400000,785.7490000,771.6700000,783.9475000,493654
US1.GOOG,60,20161109,190000,783.6000000,784.3500000,774.4700000,780.4400000,318848
US1.GOOG,60,20161109,200000,779.7900000,791.2265000,779.0100000,785.9300000,208512
US1.GOOG,60,20161109,210000,785.9301000,788.3700000,782.3300000,787.8100000,115538
US1.GOOG,60,20161109,220000,788.2790000,788.2790000,780.0800000,780.4000000,96753
US1.GOOG,60,20161109,230000,780.2300000,784.7000000,779.4600000,781.7405000,111863
US1.GOOG,60,20161110,000000,782.2700000,786.2300000,782.0200000,785.3100000,244506
US1.GOOG,60,20161110,180000,791.1700000,791.1700000,773.0700000,773.6700000,362404
US1.GOOG,60,20161110,190000,773.3650000,776.5800000,754.3300000,759.2000000,1008961
US1.GOOG,60,20161110,200000,759.0200000,764.3700000,752.1800000,752.9779000,539675
US1.GOOG,60,20161110,210000,753.0600000,764.2199000,752.7673000,764.2199000,312770
US1.GOOG,60,20161110,220000,764.2200000,773.4350000,762.5500000,771.5800000,319313
US1.GOOG,60,20161110,230000,771.6900000,773.0000000,762.7974000,765.1700000,243293
US1.GOOG,60,20161111,000000,765.2800000,766.2700000,760.0000000,763.1800000,409008
US1.GOOG,60,20161111,180000,756.5400000,760.7800000,751.1000000,751.3900000,330709
US1.GOOG,60,20161111,190000,751.4400000,759.0699000,751.0600000,754.6100000,334467
US1.GOOG,60,20161111,200000,754.2900000,756.1600000,751.8000000,754.1250000,126418
US1.GOOG,60,20161111,210000,753.7900000,760.0000000,753.3300000,754.8400000,157556
US1.GOOG,60,20161111,220000,754.5000000,756.4500000,752.6100000,753.1600000,88644
US1.GOOG,60,20161111,230000,752.6108000,753.6889000,750.4700000,750.4700000,168940
US1.GOOG,60,20161112,000000,750.5999000,755.3000000,750.3800000,754.0400000,257911
US1.GOOG,60,20161114,180000,755.6000000,757.8500000,744.0000000,744.0000000,288434
US1.GOOG,60,20161114,190000,744.1700000,748.3400000,735.1970000,735.5800000,460092
US1.GOOG,60,20161114,200000,735.5900000,738.5800000,732.4000000,733.2800000,448243
US1.GOOG,60,20161114,210000,733.3000000,734.2800000,727.5400000,733.6600000,346354
US1.GOOG,60,20161114,220000,733.4150000,742.3200000,732.8600000,738.4350000,307118
US1.GOOG,60,20161114,230000,738.1500000,742.5000000,736.4400000,742.2200000,297590
US1.GOOG,60,20161115,000000,742.0260000,742.5250000,735.0000000,736.0800000,350577
US1.GOOG,60,20161115,180000,746.9700000,760.0000000,746.9700000,757.0200000,385127
US1.GOOG,60,20161115,190000,757.2100000,764.3100000,755.0300000,758.7200000,309064
US1.GOOG,60,20161115,200000,759.0000000,762.1700000,757.2000000,757.6800000,134800
US1.GOOG,60,20161115,210000,757.3300000,758.9700000,754.3500000,755.6108000,123866
US1.GOOG,60,20161115,220000,756.0900000,760.9500000,756.0558000,760.2500000,106851
US1.GOOG,60,20161115,230000,760.3000000,763.0233000,758.6500000,763.0233000,108907
US1.GOOG,60,20161116,000000,762.9800000,764.4162000,758.4200000,758.5600000,329160
US1.GOOG,60,20161116,180000,755.2000000,764.0100000,750.5100000,755.9400000,246678
US1.GOOG,60,20161116,190000,756.2900000,765.3500000,755.5400000,763.0800000,185122
US1.GOOG,60,20161116,200000,763.3500000,765.0300000,759.2100000,764.4500000,95198
US1.GOOG,60,20161116,210000,764.4400000,766.3600000,763.0700000,765.4400000,104724
US1.GOOG,60,20161116,220000,765.4200000,766.2800000,764.2100000,764.7000000,77908
US1.GOOG,60,20161116,230000,764.5400000,764.5400000,762.2100000,763.9325000,66339
US1.GOOG,60,20161117,000000,763.9000000,765.0000000,762.3300000,764.5600000,160218
US1.GOOG,60,20161117,180000,766.9200000,772.1000000,764.2300000,770.5200000,159585
US1.GOOG,60,20161117,190000,770.7912000,771.1700000,767.8900000,770.1850000,146019
US1.GOOG,60,20161117,200000,769.7000000,771.4100000,768.9200000,771.4100000,101821
US1.GOOG,60,20161117,210000,771.2900000,772.7000000,769.5700000,770.5700000,108427
US1.GOOG,60,20161117,220000,770.6100000,771.0000000,768.8500000,769.2500000,53360
US1.GOOG,60,20161117,230000,769.1550000,769.7850000,767.3800000,769.5800000,77180
US1.GOOG,60,20161118,000000,769.4900000,771.8997000,769.4900000,771.2300000,145432
US1.GOOG,60,20161118,180000,772.2000000,775.0000000,769.6000000,769.7300000,278970
US1.GOOG,60,20161118,190000,769.4200000,770.8200000,762.3800000,764.2600000,145631
US1.GOOG,60,20161118,200000,763.8300000,766.2900000,763.4000000,765.5600000,81739
US1.GOOG,60,20161118,210000,765.5700000,767.7000000,765.1450000,767.7000000,58967
US1.GOOG,60,20161118,220000,767.7900000,767.9900000,763.8250000,764.0491000,81588
US1.GOOG,60,20161118,230000,764.1600000,765.7700000,763.4260000,763.9800000,126360
US1.GOOG,60,20161119,000000,763.6600000,764.0600000,760.0000000,760.5400000,250343
US1.GOOG,60,20161121,180000,762.6100000,769.3599000,760.6000000,768.6000000,177018
US1.GOOG,60,20161121,190000,768.7000000,768.7000000,763.3700000,766.2100000,86691
US1.GOOG,60,20161121,200000,766.1900000,769.0000000,765.5550000,768.5000000,95499
US1.GOOG,60,20161121,210000,768.9200000,769.3800000,766.3800000,767.3100000,75419
US1.GOOG,60,20161121,220000,767.5283000,768.9100000,767.3900000,767.6800000,93823
US1.GOOG,60,20161121,230000,767.7600000,768.7600000,766.7000000,767.6200000,68947
US1.GOOG,60,20161122,000000,767.5600000,769.7000000,767.5300000,768.9500000,168681
US1.GOOG,60,20161122,180000,772.6300000,774.8400000,771.6000000,773.3600000,172887
US1.GOOG,60,20161122,190000,773.9700000,776.9600000,772.2100000,772.7150000,169545
US1.GOOG,60,20161122,200000,772.7656000,773.5000000,770.6300000,773.4000000,100329
US1.GOOG,60,20161122,210000,773.5900000,774.3000000,771.8800000,773.8750000,52436
US1.GOOG,60,20161122,220000,773.9900000,775.0000000,772.0000000,772.5321000,71462
US1.GOOG,60,20161122,230000,772.5500000,772.6500000,767.0000000,768.1600000,192287
US1.GOOG,60,20161123,000000,768.1800000,768.9000000,767.1200000,768.2600000,231277
US1.GOOG,60,20161123,180000,767.7300000,768.2825000,756.3500000,757.9900000,230777
US1.GOOG,60,20161123,190000,757.9400000,759.6100000,755.2500000,757.7500000,188032
US1.GOOG,60,20161123,200000,757.6100000,759.4400000,756.0000000,759.4400000,95916
US1.GOOG,60,20161123,210000,759.4500000,760.5000000,757.5700000,757.9851000,83536
US1.GOOG,60,20161123,220000,758.1900000,759.2700000,756.6000000,756.8800000,57623
US1.GOOG,60,20161123,230000,757.3300000,760.1000000,757.2000000,758.5660000,59007
US1.GOOG,60,20161124,000000,758.4900000,761.0700000,758.1000000,760.9900000,166718
US1.GOOG,60,20161125,180000,764.2600000,765.0000000,760.5200000,763.3400000,82410
US1.GOOG,60,20161125,190000,763.6000000,763.6000000,761.2300000,762.4255000,75589
US1.GOOG,60,20161125,200000,762.2200000,763.5000000,761.8400000,762.1100000,58207
US1.GOOG,60,20161125,210000,762.1600000,762.9600000,760.6100000,761.2000000,110810
US1.GOOG,60,20161125,220000,761.6800000,762.0000000,760.0000000,760.2500000,88145
US1.GOOG,60,20161125,230000,760.2900000,760.3000000,760.2900000,760.3000000,400
US1.GOOG,60,20161126,000000,761.4000000,761.6000000,761.1000000,761.6000000,551
US1.GOOG,60,20161128,180000,759.9600000,774.2300000,759.8000000,773.1000000,221603
US1.GOOG,60,20161128,190000,773.3850000,779.5300000,770.5400000,774.6000000,287489
US1.GOOG,60,20161128,200000,774.3200000,775.8700000,772.9893000,774.9300000,183218
US1.GOOG,60,20161128,210000,775.0900000,775.5100000,772.6750000,774.2800000,127215
US1.GOOG,60,20161128,220000,774.2300000,774.3300000,772.3000000,772.5900000,75261
US1.GOOG,60,20161128,230000,772.4410000,773.5600000,770.7800000,771.2000000,175246
US1.GOOG,60,20161129,000000,771.0300000,772.2500000,768.1900000,768.2500000,308255
US1.GOOG,60,20161129,180000,771.5300000,774.4800000,768.2400000,772.3700000,192791
US1.GOOG,60,20161129,190000,772.3400000,775.9000000,771.5000000,775.4350000,142714
US1.GOOG,60,20161129,200000,775.6500000,778.5000000,773.6700000,778.4504000,100675
US1.GOOG,60,20161129,210000,778.1900000,778.3181000,776.5800000,777.0001000,72356
US1.GOOG,60,20161129,220000,777.2000000,778.1300000,775.2420000,777.0900000,94635
US1.GOOG,60,20161129,230000,776.7400000,777.7047000,774.3600000,774.6800000,87133
US1.GOOG,60,20161130,000000,774.6900000,774.6900000,770.4700000,770.8500000,254564
US1.GOOG,60,20161130,180000,770.0000000,772.9900000,767.3400000,769.7100000,223844
US1.GOOG,60,20161130,190000,769.7100000,770.8050000,763.1900000,763.6800000,213515
US1.GOOG,60,20161130,200000,763.6700000,765.7400000,756.5200000,756.8700000,222788
US1.GOOG,60,20161130,210000,756.9800000,761.7000000,754.8300000,761.2640000,137347
US1.GOOG,60,20161130,220000,760.9119000,761.7100000,759.5610000,761.0728000,123101
US1.GOOG,60,20161130,230000,761.2600000,762.3300000,758.6573000,760.8700000,197568
US1.GOOG,60,20161201,000000,760.8700000,761.7900000,758.0000000,758.0800000,316283
US1.GOOG,60,20161201,180000,757.6400000,759.8500000,749.3800000,750.8200000,290317
US1.GOOG,60,20161201,190000,750.6946000,753.3000000,737.0245000,743.0689000,392834
US1.GOOG,60,20161201,200000,743.1700000,750.0000000,741.9697000,745.3300000,284392
US1.GOOG,60,20161201,210000,745.3300000,747.1600000,741.6650000,741.6650000,130888
US1.GOOG,60,20161201,220000,741.6600000,746.5400000,741.0500000,745.1000000,279172
US1.GOOG,60,20161201,230000,745.0600000,748.7800000,744.1600000,748.7800000,213317
US1.GOOG,60,20161202,000000,748.6800000,749.5200000,746.5400000,748.0200000,471342
US1.GOOG,60,20161202,180000,743.9600000,754.0000000,743.1000000,747.6594000,201560
US1.GOOG,60,20161202,190000,747.9800000,750.9000000,744.5000000,749.5200000,178564
US1.GOOG,60,20161202,200000,749.5200000,753.0900000,748.6600000,749.7600000,143107
US1.GOOG,60,20161202,210000,749.5300000,750.4500000,747.2964000,748.5900000,87216
US1.GOOG,60,20161202,220000,748.5100000,748.7900000,745.7100000,746.7800000,61995
US1.GOOG,60,20161202,230000,746.6400000,748.3800000,745.5200000,748.1000000,52754
US1.GOOG,60,20161203,000000,748.3900000,751.3300000,746.8600000,750.6100000,201193
US1.GOOG,60,20161205,180000,757.4900000,762.3800000,752.9000000,761.2300000,177214
US1.GOOG,60,20161205,190000,761.7500000,763.9000000,759.0650000,763.1000000,126477
US1.GOOG,60,20161205,200000,762.8600000,762.8746000,759.2600000,759.5500000,70267
US1.GOOG,60,20161205,210000,759.8550000,760.9900000,757.2900000,759.2500000,78219
US1.GOOG,60,20161205,220000,759.7183000,760.5000000,758.6200000,759.5700000,54040
US1.GOOG,60,20161205,230000,759.2650000,761.6650000,758.2100000,760.9500000,80619
US1.GOOG,60,20161206,000000,761.1200000,763.0000000,760.3600000,762.5300000,133714
US1.GOOG,60,20161206,180000,764.7300000,767.0000000,757.5200000,765.8500000,179107
US1.GOOG,60,20161206,190000,766.1900000,768.8300000,763.6000000,764.7000000,151172
US1.GOOG,60,20161206,200000,764.3300000,765.0900000,760.9800000,762.9500000,117384
US1.GOOG,60,20161206,210000,762.8900000,763.3800000,760.3800000,760.4500000,85918
US1.GOOG,60,20161206,220000,760.4800000,761.6500000,759.1300000,761.1200000,114255
US1.GOOG,60,20161206,230000,761.2800000,761.4900000,759.0100000,759.3625000,123306
US1.GOOG,60,20161207,000000,759.3248000,759.6600000,757.3400000,759.1000000,205126
US1.GOOG,60,20161207,180000,761.0000000,761.9899000,755.8000000,756.7900000,119727
US1.GOOG,60,20161207,190000,756.7600000,762.1100000,756.2800000,760.9334000,99585
US1.GOOG,60,20161207,200000,761.1500000,761.7000000,758.0000000,760.1900000,112345
US1.GOOG,60,20161207,210000,760.5000000,763.2000000,759.0000000,763.0100000,87051
US1.GOOG,60,20161207,220000,763.0000000,767.0900000,763.0000000,766.1000000,137205
US1.GOOG,60,20161207,230000,766.2916000,770.7700000,765.3224000,770.6200000,191786
US1.GOOG,60,20161208,000000,770.5100000,771.3600000,768.9200000,771.1800000,290732
US1.GOOG,60,20161208,180000,772.4800000,777.2492000,767.2300000,775.3700000,152912
US1.GOOG,60,20161208,190000,775.6200000,776.3500000,772.7400000,775.5792000,126165
US1.GOOG,60,20161208,200000,775.5076000,776.6200000,774.1100000,775.5000000,66400
US1.GOOG,60,20161208,210000,775.6100000,778.1800000,774.9550000,776.1400000,112115
US1.GOOG,60,20161208,220000,775.8000000,775.9000000,773.5000000,775.2000000,92528
US1.GOOG,60,20161208,230000,775.0800000,775.4600000,772.0400000,774.2600000,150603
US1.GOOG,60,20161209,000000,773.9300000,776.4700000,773.9300000,776.4100000,187659
US1.GOOG,60,20161209,180000,780.0000000,787.6700000,779.0210000,785.9500000,247714
US1.GOOG,60,20161209,190000,786.0200000,786.2600000,783.0500000,783.8500000,245386
US1.GOOG,60,20161209,200000,783.6900000,786.6950000,783.3900000,786.2800000,237202
US1.GOOG,60,20161209,210000,786.4100000,787.2599000,785.1956000,785.2652000,88956
US1.GOOG,60,20161209,220000,785.4600000,786.2100000,784.3500000,785.9000000,56784
US1.GOOG,60,20161209,230000,785.9200000,786.6530000,784.8800000,786.4900000,62238
US1.GOOG,60,20161210,000000,786.5100000,789.4300000,786.3500000,789.4300000,237933
US1.GOOG,60,20161212,180000,785.0400000,790.9400000,784.3554000,788.1500000,194248
US1.GOOG,60,20161212,190000,787.7700000,791.2500000,786.2600000,789.1300000,284689
US1.GOOG,60,20161212,200000,789.0200000,789.8500000,787.7800000,788.3800000,342432
US1.GOOG,60,20161212,210000,788.2200000,788.3700000,785.1500000,786.4700000,305333
US1.GOOG,60,20161212,220000,786.7450000,787.8200000,785.9600000,786.4900000,87897
